DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2018,1.38,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2019,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2020,1.36,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2021,1.38,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2022,1.31,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Luxembourg,2023,1.25,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2012,1.44,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2013,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2014,1.65,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2015,1.70,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2016,1.74,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2017,1.69,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2018,1.60,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2019,1.61,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2020,1.55,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2021,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2022,1.47,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Latvia,2023,1.36,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2012,1.28,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2014,1.33,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2015,1.54,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2017,1.72,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2018,1.71,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2019,1.68,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2020,1.69,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2021,1.72,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2022,1.70,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Moldova,2023,1.62,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2012,1.72,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2013,1.73,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2014,1.75,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2015,1.74,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2016,1.79,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2017,1.78,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2018,1.76,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2019,1.77,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2020,1.75,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2021,1.76,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2022,1.78,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Montenegro,2023,1.76,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2012,1.51,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2013,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2014,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2015,1.50,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2016,1.50,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2017,1.43,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2018,1.42,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2019,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2020,1.31,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2021,1.44,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,North Macedonia,2022,1.58,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2012,1.42,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2013,1.36,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2014,1.38,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2015,1.37,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2016,1.37,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2017,1.26,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2018,1.23,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2019,1.14,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2020,1.13,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2021,1.13,p,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2022,1.08,p,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Malta,2023,1.06,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2012,1.72,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2013,1.68,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2014,1.71,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2015,1.66,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2016,1.66,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2017,1.62,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2018,1.59,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2019,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2020,1.54,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2021,1.62,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2022,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Netherlands,2023,1.43,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2012,1.85,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2013,1.78,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2014,1.75,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2015,1.72,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2016,1.71,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2017,1.62,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2018,1.56,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2019,1.53,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2020,1.48,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2021,1.55,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2022,1.41,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Norway,2023,1.40,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2012,1.33,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2013,1.29,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2014,1.32,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2015,1.32,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2016,1.39,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2017,1.48,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2018,1.46,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2019,1.44,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2020,1.39,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2021,1.33,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2022,1.29,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Poland,2023,1.20,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2012,1.28,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2013,1.21,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2014,1.24,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2015,1.31,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2016,1.37,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2017,1.38,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2018,1.42,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2019,1.44,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2020,1.42,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2021,1.35,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2022,1.43,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Portugal,2023,1.45,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2012,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2013,1.46,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2014,1.56,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2015,1.62,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2016,1.69,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2017,1.78,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2018,1.76,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2019,1.77,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2020,1.80,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2021,1.81,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2022,1.71,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Romania,2023,1.54,e,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2012,1.45,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2013,1.43,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2014,1.46,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2015,1.46,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2016,1.46,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2017,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2018,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2019,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2020,1.48,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2021,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2022,1.59,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Serbia,2023,1.62,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2012,1.91,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2013,1.89,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2014,1.88,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2015,1.85,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2016,1.85,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2017,1.78,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2018,1.76,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2019,1.71,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2020,1.67,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2021,1.67,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2022,1.53,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Sweden,2023,1.45,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2012,1.58,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2013,1.55,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2014,1.58,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2015,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2016,1.58,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2017,1.62,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2018,1.60,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2019,1.61,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2020,1.59,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2021,1.64,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2022,1.55,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovenia,2023,1.51,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2012,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2013,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2014,1.37,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2015,1.40,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2016,1.48,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2017,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2018,1.54,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2019,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2020,1.59,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2021,1.63,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2022,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Slovakia,2023,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,San Marino,2012,1.26,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2012,2.09,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2013,2.08,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2014,2.17,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2015,2.14,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2016,2.11,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2017,2.07,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2018,1.99,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2019,1.88,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2022,1.63,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Türkiye,2023,1.51,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2012,1.53,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2014,1.46,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2015,1.36,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2016,1.35,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2017,1.26,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2018,1.20,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Ukraine,2019,1.14,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2012,1.92,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2013,1.83,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2014,1.81,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2015,1.80,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2016,1.79,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2017,1.74,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,United Kingdom,2018,1.68,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Kosovo*,2015,,p,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Kosovo*,2016,1.66,p,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Kosovo*,2017,1.65,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Kosovo*,2018,1.61,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Kosovo*,2019,1.55,,
