DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2018,4014341,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2019,3968676,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2020,3933511,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2021,3893026,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2022,3862305,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2023,3850894,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Croatia,2024,3861967,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2013,9895250,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2014,9850217,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2015,9815858,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2016,9779652,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2017,9739857,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2018,9713655,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2019,9700272,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2020,9689376,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2021,9651461,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2022,9610403,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2023,9599744,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Hungary,2024,9584627,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2013,4609779,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2014,4637852,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2015,4677627,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2016,4726286,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2017,4799157,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2018,4855733,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2019,4940311,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2020,5012600,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2021,5066893,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2022,5154277,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2023,5271395,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Ireland,2024,5343805,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2013,321857,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2014,325671,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2015,329100,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2016,332529,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2017,338349,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2018,348450,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2019,356991,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2020,364134,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2021,368792,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2022,376248,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2023,387758,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Iceland,2024,398940,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2013,60277309,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2014,60345917,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2015,60295497,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2016,60163712,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2017,60066734,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2018,59937769,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2019,59816673,b,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2020,59641488,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2021,59236213,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2022,59030133,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2023,58997201,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Italy,2024,58989749,p,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2013,36838,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2014,37129,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2015,37366,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2016,37622,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2017,37810,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2018,38114,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2019,38378,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2020,38747,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2021,39055,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2022,39308,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2023,39677,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Liechtenstein,2024,40023,p,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2013,2974637,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2014,2947862,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2015,2926644,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2016,2895573,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2017,2859077,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2018,2826200,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2019,2812200,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2020,2809977,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2021,2810761,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2022,2805998,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2023,2857279,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Lithuania,2024,2885891,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2013,537039,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2014,549680,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2015,562958,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2016,576249,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2017,590667,b,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2018,602005,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2019,613894,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2020,626108,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2021,634730,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2022,645397,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2023,660809,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Luxembourg,2024,672050,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2013,2023825,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2014,2001468,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2015,1986096,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2016,1968957,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2017,1950116,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2018,1934379,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2019,1919968,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2020,1907675,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2021,1893223,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2022,1875757,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2023,1883008,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Latvia,2024,1871882,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Monaco,2015,37700,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Monaco,2016,38200,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Monaco,2018,38300,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Monaco,2019,38300,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2013,3559497,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2014,3557634,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2015,3555159,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2016,2846327,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2017,2825628,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2018,2780744,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2019,2729634,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2020,2684772,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2021,2643675,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2022,2565030,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2023,2512758,ep,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Moldova,2024,2423287,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2013,620893,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2014,621521,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2015,622099,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2016,622218,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2017,622387,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2018,622359,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2019,622182,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2020,621873,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2021,620739,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2022,617683,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Montenegro,2023,616695,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2013,2062294,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2014,2065769,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2015,2069172,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2016,2071278,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2017,2073702,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2018,2075301,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2019,2077132,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2020,2076255,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2021,2068808,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2022,1837114,b,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2023,1829954,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,North Macedonia,2024,1826247,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2013,421464,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2014,428156,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2015,438805,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2016,449635,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2017,459375,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2018,474837,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2019,492968,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2020,514855,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2021,516125,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2022,520174,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2023,542051,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Malta,2024,563443,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2013,16779575,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2014,16829289,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2015,16900726,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2016,16979120,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2017,17081507,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2018,17181084,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2019,17282163,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2020,17407585,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2021,17475415,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2022,17590672,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2023,17811291,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Netherlands,2024,17942942,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2013,5051275,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2014,5109056,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2015,5165802,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2016,5213985,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2017,5258317,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2018,5295619,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2019,5328212,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2020,5367580,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2021,5391369,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2022,5425270,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2023,5488984,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Norway,2024,5550203,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2013,38062535,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2014,38017856,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2015,38005614,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2016,37967209,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2017,37972964,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2018,37976687,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2019,37972812,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2020,37958138,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2021,37073357,b,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2022,36889761,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2023,36753736,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Poland,2024,36620970,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2013,10503889,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2014,10444092,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2015,10395121,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2016,10368554,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2017,10344478,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2018,10335770,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2019,10333496,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2020,10375395,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2021,10394297,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2022,10421117,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2023,10516621,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Portugal,2024,10639726,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2013,20020074,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2014,19947311,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2015,19870647,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2016,19760585,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2017,19643949,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2018,19533481,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2019,19414458,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2020,19328838,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2021,19201662,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2022,19042455,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2023,19054548,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Romania,2024,19064409,e,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2013,7181505,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2014,7146759,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2015,7114393,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2016,7076372,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2017,7040272,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2018,7001444,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2019,6963764,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2020,6926705,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2021,6871547,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2022,6797105,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2023,6641197,b,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Serbia,2024,6605168,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Russia,2014,143666931,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2013,9555893,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2014,9644864,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2015,9747355,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2016,9851017,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2017,9995153,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2018,10120242,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2019,10230185,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2020,10327589,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2021,10379295,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2022,10452326,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2023,10521556,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Sweden,2024,10551707,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2013,2058821,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2014,2061085,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2015,2062874,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2016,2064188,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2017,2065895,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2018,2066880,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2019,2080908,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2020,2095861,,
ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,Slovenia,2021,2108977,,
