STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,sex,Sex,unit,Unit of measure,age,Age class,asyl_app,Applicant type,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2015,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2016,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2017,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2018,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2019,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2020,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2021,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2022,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2023,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,LV,Latvia,2024,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2018,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2019,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2020,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2021,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2022,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2023,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ME,Montenegro,2024,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2008,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2009,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2010,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2011,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2012,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2013,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2014,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2015,,70,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2016,,85,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2017,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2018,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2019,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2020,,25,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2021,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2022,,100,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2023,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,MT,Malta,2024,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2008,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2009,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2010,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2011,,50,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2012,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2013,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2014,,265,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2015,,760,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2016,,340,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2017,,180,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2018,,330,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2019,,160,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2020,,50,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2021,,80,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2022,,1075,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2023,,600,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NL,Netherlands,2024,,280,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2008,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2009,,25,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2010,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2011,,15,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2012,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2013,,25,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2014,,130,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2015,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2016,,25,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2017,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2018,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2019,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2020,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2021,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2022,,810,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2023,,1130,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,NO,Norway,2024,,825,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2008,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2009,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2010,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2011,,65,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2012,,70,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2013,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2014,,2275,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2015,,2295,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2016,,1300,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2017,,670,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2018,,465,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2019,,430,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2020,,315,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2021,,260,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2022,,1760,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2023,,1770,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PL,Poland,2024,,6980,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2008,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2009,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2010,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2011,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2012,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2013,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2014,,155,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2015,,365,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2016,,140,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2017,,125,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2018,,135,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2019,,80,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2020,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2021,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2022,,165,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2023,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,PT,Portugal,2024,,5,,,,,
