STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1968,,34543600,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1969,,34632800,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1970,,34698600,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1971,,34768300,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1972,,34823601,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1973,,34973546,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1974,,35084860,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1975,,35236457,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1976,,35415725,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1977,,35606952,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1978,,35787692,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1979,,36008706,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1980,,36297147,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1981,,36591303,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1982,,36994183,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1983,,37405371,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1984,,37825720,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1985,,38176262,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1986,,38292948,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1987,,38436150,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1988,,38567967,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1989,,38693084,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1990,,38829361,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1991,,38933731,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1992,,39244363,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1993,,39209285,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1994,,39164968,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1995,,39081251,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1996,,38930547,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1997,,38818518,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1998,,38719626,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,1999,,38598197,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2000,,38468503,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2001,,38341540,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2002,,38233212,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2003,,38200221,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2004,,38398646,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2005,,38521101,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2006,,38497983,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2007,,38515699,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2008,,38803819,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2009,,39016594,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2010,,39121223,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2011,,39254100,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2012,,39151734,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2013,,39100651,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2014,,38971624,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2015,,38788563,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2016,,38619527,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2017,,38489304,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2018,,38369949,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2019,,38251571,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2020,,38054844,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2021,,37658137,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2022,,37488934,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2023,,37471805,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,IT,Italy,2024,,37428227,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1960,,10369,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1961,,10514,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1962,,10901,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1963,,11429,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1964,,11970,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1965,,12509,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1966,,12541,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1967,,12998,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1968,,13403,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1969,,13939,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1971,,13708,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1973,,14651,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1974,,15231,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1975,,15718,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1976,,15953,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1977,,16136,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1978,,16558,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1979,,17208,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1980,,17681,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1981,,17160,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1982,,17960,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1983,,18192,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1984,,18416,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1985,,18657,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1986,,19041,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1987,,19284,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1988,,19503,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1989,,19906,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1990,,20088,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1991,,20619,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1992,,20728,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1993,,21043,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1994,,21287,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1995,,21336,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1996,,21845,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1997,,22065,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1998,,22229,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,1999,,22723,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2000,,22981,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2001,,23328,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2002,,23824,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2003,,24038,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2004,,24426,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2005,,24660.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2006,,24811.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2007,,24981.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2008,,25053.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2009,,25141.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2010,,25160.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2011,,25352,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2012,,25474,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2013,,25651,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2014,,25710,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2015,,25743,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2016,,25813,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2017,,25774,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2018,,25848,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2019,,25862,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2020,,25982,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2021,,26079,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2022,,26046,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2023,,26142,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LI,Liechtenstein,2024,,26155,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1970,,1958935,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1971,,1994059,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1972,,2012829,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1973,,2032005,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1974,,2055488,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1975,,2085433,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1976,,2115915,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1977,,2147536,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1978,,2175031,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1979,,2203168,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1980,,2216756,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1981,,2238735,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1982,,2264345,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1983,,2294150,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1984,,2324329,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1985,,2350872,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1986,,2377061,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1987,,2404029,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1988,,2428749,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y15-64,From 15 to 64 years,T,Total,LT,Lithuania,1989,,2451877,,,,,
