reason,citizen,geo,year,Illegal Third Country Nationals
Illegal entry,Nigeria,Finland,2022,5.0
Illegal entry,Nigeria,Finland,2023,10.0
Illegal entry,Nigeria,France,2021,50.0
Illegal entry,Nigeria,France,2022,55.0
Illegal entry,Nigeria,France,2023,70.0
Illegal entry,Nigeria,Croatia,2022,15.0
Illegal entry,Nigeria,Croatia,2023,50.0
Illegal entry,Nigeria,Hungary,2021,5.0
Illegal entry,Nigeria,Hungary,2022,5.0
Illegal entry,Nigeria,Hungary,2023,5.0
Illegal entry,Nigeria,Ireland,2023,5.0
Illegal entry,Nigeria,Italy,2021,2610.0
Illegal entry,Nigeria,Italy,2022,2625.0
Illegal entry,Nigeria,Italy,2023,3625.0
Illegal entry,Nigeria,Luxembourg,2023,130.0
Illegal entry,Nigeria,Malta,2022,5.0
Illegal entry,Nigeria,Norway,2022,20.0
Illegal entry,Nigeria,Norway,2023,65.0
Illegal entry,Nigeria,Poland,2021,10.0
Illegal entry,Nigeria,Poland,2022,100.0
Illegal entry,Nigeria,Poland,2023,120.0
Illegal entry,Nigeria,Slovenia,2021,5.0
Illegal entry,Nigeria,Slovenia,2022,45.0
Illegal entry,Nigeria,Slovenia,2023,70.0
Illegal entry,Nicaragua,Switzerland,2020,5.0
Illegal entry,Nicaragua,Switzerland,2021,5.0
Illegal entry,Nicaragua,Switzerland,2022,5.0
Illegal entry,Nicaragua,Switzerland,2023,10.0
Illegal entry,Nicaragua,Germany,2022,25.0
Illegal entry,Nicaragua,Germany,2023,20.0
Illegal entry,Nicaragua,Finland,2023,5.0
Illegal entry,Nicaragua,France,2021,5.0
Illegal entry,Nicaragua,France,2022,15.0
Illegal entry,Nicaragua,France,2023,10.0
Illegal entry,Nicaragua,Italy,2021,5.0
Illegal entry,Nicaragua,Italy,2023,5.0
Illegal entry,Nepal,Bulgaria,2023,20.0
Illegal entry,Nepal,Switzerland,2022,15.0
Illegal entry,Nepal,Switzerland,2023,15.0
Illegal entry,Nepal,Cyprus,2023,65.0
Illegal entry,Nepal,Czechia,2021,5.0
Illegal entry,Nepal,Czechia,2022,30.0
Illegal entry,Nepal,Czechia,2023,15.0
Illegal entry,Nepal,Germany,2022,80.0
Illegal entry,Nepal,Germany,2023,140.0
Illegal entry,Nepal,Greece,2021,75.0
Illegal entry,Nepal,Greece,2022,115.0
Illegal entry,Nepal,Greece,2023,235.0
Illegal entry,Nepal,France,2021,100.0
Illegal entry,Nepal,France,2022,95.0
Illegal entry,Nepal,France,2023,20.0
Illegal entry,Nepal,Croatia,2021,75.0
Illegal entry,Nepal,Croatia,2022,540.0
Illegal entry,Nepal,Croatia,2023,1230.0
Illegal entry,Nepal,Hungary,2021,10.0
Illegal entry,Nepal,Hungary,2022,105.0
Illegal entry,Nepal,Hungary,2023,135.0
Illegal entry,Nepal,Italy,2021,10.0
Illegal entry,Nepal,Italy,2022,40.0
Illegal entry,Nepal,Italy,2023,45.0
Illegal entry,Nepal,Norway,2022,10.0
Illegal entry,Nepal,Norway,2023,35.0
Illegal entry,Nepal,Poland,2021,10.0
Illegal entry,Nepal,Poland,2022,10.0
Illegal entry,Nepal,Slovenia,2021,170.0
Illegal entry,Nepal,Slovenia,2022,700.0
Illegal entry,Nepal,Slovenia,2023,1705.0
Illegal entry,Nepal,Slovakia,2021,10.0
Illegal entry,Nepal,Slovakia,2022,20.0
Illegal entry,Nepal,Slovakia,2023,10.0
Illegal entry,Oman,Switzerland,2023,5.0
Illegal entry,Oman,Germany,2022,20.0
Illegal entry,Oman,Germany,2023,10.0
Illegal entry,Peru,Switzerland,2020,30.0
Illegal entry,Peru,Switzerland,2021,25.0
Illegal entry,Peru,Switzerland,2022,40.0
Illegal entry,Peru,Switzerland,2023,35.0
Illegal entry,Peru,Germany,2022,105.0
Illegal entry,Peru,Germany,2023,120.0
Illegal entry,Peru,France,2021,30.0
Illegal entry,Peru,France,2022,55.0
Illegal entry,Peru,France,2023,45.0
Illegal entry,Peru,Italy,2021,505.0
Illegal entry,Peru,Italy,2022,620.0
Illegal entry,Peru,Italy,2023,785.0
Illegal entry,Peru,Poland,2023,5.0
Illegal entry,Peru,Slovenia,2023,5.0
Illegal entry,Papua New Guinea,Croatia,2023,5.0
Illegal entry,Philippines,Switzerland,2020,25.0
Illegal entry,Philippines,Switzerland,2021,40.0
Illegal entry,Philippines,Switzerland,2022,60.0
Illegal entry,Philippines,Switzerland,2023,40.0
Illegal entry,Philippines,Cyprus,2023,15.0
Illegal entry,Philippines,Czechia,2022,10.0
Illegal entry,Philippines,Germany,2022,205.0
Illegal entry,Philippines,Germany,2023,205.0
Illegal entry,Philippines,Denmark,2022,5.0
Illegal entry,Philippines,Denmark,2023,5.0
Illegal entry,Philippines,Greece,2021,20.0
Illegal entry,Philippines,Greece,2022,20.0
Illegal entry,Philippines,Greece,2023,25.0
Illegal entry,Philippines,France,2022,5.0
Illegal entry,Philippines,France,2023,5.0
Illegal entry,Philippines,Italy,2021,105.0
Illegal entry,Philippines,Italy,2022,105.0
Illegal entry,Philippines,Italy,2023,120.0
Illegal entry,Philippines,Norway,2022,30.0
Illegal entry,Philippines,Norway,2023,50.0
Illegal entry,Philippines,Poland,2023,10.0
Illegal entry,Philippines,Slovenia,2023,15.0
Illegal entry,Pakistan,Bulgaria,2021,5.0
Illegal entry,Pakistan,Bulgaria,2022,50.0
Illegal entry,Pakistan,Bulgaria,2023,85.0
Illegal entry,Pakistan,Switzerland,2020,80.0
Illegal entry,Pakistan,Switzerland,2021,100.0
Illegal entry,Pakistan,Switzerland,2022,130.0
Illegal entry,Pakistan,Switzerland,2023,110.0
Illegal entry,Pakistan,Cyprus,2023,395.0
Illegal entry,Pakistan,Czechia,2021,50.0
Illegal entry,Pakistan,Czechia,2022,45.0
Illegal entry,Pakistan,Czechia,2023,20.0
Illegal entry,Pakistan,Germany,2022,945.0
Illegal entry,Pakistan,Germany,2023,920.0
Illegal entry,Pakistan,Denmark,2021,5.0
Illegal entry,Pakistan,Denmark,2022,5.0
Illegal entry,Pakistan,Denmark,2023,5.0
Illegal entry,Pakistan,Greece,2021,6225.0
Illegal entry,Pakistan,Greece,2022,5955.0
Illegal entry,Pakistan,Greece,2023,3665.0
Illegal entry,Pakistan,France,2021,255.0
Illegal entry,Pakistan,France,2022,185.0
Illegal entry,Pakistan,France,2023,240.0
Illegal entry,Pakistan,Croatia,2021,2745.0
Illegal entry,Pakistan,Croatia,2022,4225.0
Illegal entry,Pakistan,Croatia,2023,5080.0
Illegal entry,Pakistan,Hungary,2021,1495.0
Illegal entry,Pakistan,Hungary,2022,7885.0
Illegal entry,Pakistan,Hungary,2023,1615.0
Illegal entry,Pakistan,Ireland,2022,5.0
Illegal entry,Pakistan,Italy,2021,2530.0
Illegal entry,Pakistan,Italy,2022,4460.0
Illegal entry,Pakistan,Italy,2023,8780.0
Illegal entry,Pakistan,Latvia,2022,5.0
Illegal entry,Pakistan,Malta,2023,5.0
Illegal entry,Pakistan,Norway,2022,135.0
Illegal entry,Pakistan,Norway,2023,160.0
Illegal entry,Pakistan,Poland,2021,20.0
Illegal entry,Pakistan,Poland,2022,50.0
Illegal entry,Pakistan,Poland,2023,25.0
Illegal entry,Pakistan,Romania,2021,90.0
Illegal entry,Pakistan,Romania,2022,180.0
Illegal entry,Pakistan,Romania,2023,15.0
Illegal entry,Pakistan,Slovenia,2021,1390.0
Illegal entry,Pakistan,Slovenia,2022,2300.0
Illegal entry,Pakistan,Slovenia,2023,5470.0
Illegal entry,Pakistan,Slovakia,2021,85.0
Illegal entry,Pakistan,Slovakia,2022,50.0
Illegal entry,Pakistan,Slovakia,2023,30.0
Illegal entry,Palestine*,Bulgaria,2021,5.0
Illegal entry,Palestine*,Bulgaria,2022,90.0
Illegal entry,Palestine*,Bulgaria,2023,310.0
Illegal entry,Palestine*,Switzerland,2020,30.0
Illegal entry,Palestine*,Switzerland,2021,25.0
Illegal entry,Palestine*,Switzerland,2022,50.0
Illegal entry,Palestine*,Switzerland,2023,25.0
Illegal entry,Palestine*,Cyprus,2023,100.0
Illegal entry,Palestine*,Czechia,2021,20.0
Illegal entry,Palestine*,Czechia,2022,55.0
Illegal entry,Palestine*,Czechia,2023,5.0
Illegal entry,Palestine*,Greece,2021,995.0
Illegal entry,Palestine*,Greece,2022,3105.0
Illegal entry,Palestine*,Greece,2023,7145.0
Illegal entry,Palestine*,France,2021,20.0
Illegal entry,Palestine*,France,2022,20.0
Illegal entry,Palestine*,France,2023,15.0
Illegal entry,Palestine*,Croatia,2021,25.0
Illegal entry,Palestine*,Croatia,2022,60.0
Illegal entry,Palestine*,Croatia,2023,220.0
Illegal entry,Palestine*,Hungary,2021,870.0
Illegal entry,Palestine*,Hungary,2022,825.0
Illegal entry,Palestine*,Hungary,2023,100.0
Illegal entry,Palestine*,Italy,2021,215.0
Illegal entry,Palestine*,Italy,2022,670.0
Illegal entry,Palestine*,Italy,2023,375.0
Illegal entry,Palestine*,Luxembourg,2023,5.0
Illegal entry,Palestine*,Poland,2021,25.0
Illegal entry,Palestine*,Poland,2022,20.0
Illegal entry,Palestine*,Poland,2023,5.0
Illegal entry,Palestine*,Romania,2022,10.0
Illegal entry,Palestine*,Romania,2023,5.0
Illegal entry,Palestine*,Slovenia,2021,35.0
Illegal entry,Palestine*,Slovenia,2022,50.0
Illegal entry,Palestine*,Slovenia,2023,145.0
Illegal entry,Palestine*,Slovakia,2021,10.0
Illegal entry,Palestine*,Slovakia,2022,15.0
Illegal entry,Palestine*,Slovakia,2023,15.0
Illegal entry,Paraguay,Switzerland,2020,5.0
Illegal entry,Paraguay,Switzerland,2021,10.0
Illegal entry,Paraguay,Switzerland,2022,5.0
Illegal entry,Paraguay,Germany,2022,40.0
Illegal entry,Paraguay,Germany,2023,35.0
Illegal entry,Paraguay,France,2021,25.0
Illegal entry,Paraguay,France,2022,25.0
Illegal entry,Paraguay,France,2023,35.0
Illegal entry,Paraguay,Italy,2021,10.0
Illegal entry,Paraguay,Italy,2022,40.0
Illegal entry,Paraguay,Italy,2023,20.0
Illegal entry,Qatar,Switzerland,2022,5.0
Illegal entry,Qatar,Germany,2022,10.0
Illegal entry,Qatar,Germany,2023,10.0
Illegal entry,Serbia,Bulgaria,2022,10.0
Illegal entry,Serbia,Bulgaria,2023,25.0
Illegal entry,Serbia,Switzerland,2020,190.0
Illegal entry,Serbia,Switzerland,2021,225.0
Illegal entry,Serbia,Switzerland,2022,205.0
Illegal entry,Serbia,Switzerland,2023,195.0
Illegal entry,Serbia,Czechia,2021,30.0
Illegal entry,Serbia,Czechia,2022,15.0
Illegal entry,Serbia,Germany,2022,910.0
Illegal entry,Serbia,Germany,2023,875.0
Illegal entry,Serbia,Denmark,2021,5.0
Illegal entry,Serbia,Denmark,2023,5.0
Illegal entry,Serbia,Greece,2021,30.0
Illegal entry,Serbia,Greece,2022,20.0
Illegal entry,Serbia,Greece,2023,40.0
Illegal entry,Serbia,France,2021,20.0
Illegal entry,Serbia,France,2022,10.0
Illegal entry,Serbia,France,2023,5.0
Illegal entry,Serbia,Croatia,2021,40.0
Illegal entry,Serbia,Croatia,2022,35.0
Illegal entry,Serbia,Croatia,2023,70.0
Illegal entry,Serbia,Hungary,2021,15.0
Illegal entry,Serbia,Hungary,2022,15.0
Illegal entry,Serbia,Italy,2021,175.0
Illegal entry,Serbia,Italy,2022,230.0
Illegal entry,Serbia,Italy,2023,210.0
Illegal entry,Serbia,Montenegro,2022,70.0
Illegal entry,Serbia,Poland,2021,5.0
Illegal entry,Serbia,Poland,2022,10.0
Illegal entry,Serbia,Poland,2023,5.0
Illegal entry,Serbia,Romania,2023,10.0
Illegal entry,Serbia,Slovenia,2021,45.0
Illegal entry,Serbia,Slovenia,2022,40.0
Illegal entry,Serbia,Slovenia,2023,50.0
Illegal entry,Serbia,Slovakia,2021,5.0
Illegal entry,Serbia,Slovakia,2022,5.0
Illegal entry,Serbia,Slovakia,2023,5.0
Illegal entry,Russia,Bulgaria,2021,5.0
Illegal entry,Russia,Bulgaria,2022,45.0
Illegal entry,Russia,Bulgaria,2023,15.0
Illegal entry,Russia,Switzerland,2020,55.0
Illegal entry,Russia,Switzerland,2021,40.0
Illegal entry,Russia,Switzerland,2022,65.0
Illegal entry,Russia,Switzerland,2023,85.0
Illegal entry,Russia,Cyprus,2023,20.0
Illegal entry,Russia,Czechia,2021,15.0
Illegal entry,Russia,Czechia,2022,95.0
Illegal entry,Russia,Czechia,2023,65.0
Illegal entry,Russia,Germany,2022,740.0
Illegal entry,Russia,Germany,2023,1440.0
Illegal entry,Russia,Denmark,2023,5.0
Illegal entry,Russia,Estonia,2021,15.0
Illegal entry,Russia,Estonia,2022,90.0
Illegal entry,Russia,Estonia,2023,50.0
Illegal entry,Russia,Greece,2021,50.0
Illegal entry,Russia,Greece,2022,35.0
Illegal entry,Russia,Greece,2023,55.0
Illegal entry,Russia,Finland,2021,10.0
Illegal entry,Russia,Finland,2022,5.0
Illegal entry,Russia,Finland,2023,25.0
Illegal entry,Russia,France,2021,15.0
Illegal entry,Russia,France,2022,20.0
Illegal entry,Russia,France,2023,25.0
Illegal entry,Russia,Croatia,2021,10.0
Illegal entry,Russia,Croatia,2022,55.0
Illegal entry,Russia,Croatia,2023,140.0
Illegal entry,Russia,Hungary,2022,10.0
Illegal entry,Russia,Hungary,2023,45.0
Illegal entry,Russia,Italy,2021,120.0
Illegal entry,Russia,Italy,2022,135.0
Illegal entry,Russia,Italy,2023,100.0
Illegal entry,Russia,Luxembourg,2023,5.0
Illegal entry,Russia,Latvia,2022,30.0
Illegal entry,Russia,Latvia,2023,5.0
Illegal entry,Russia,Montenegro,2022,10.0
Illegal entry,Russia,Norway,2022,20.0
Illegal entry,Russia,Norway,2023,30.0
Illegal entry,Russia,Poland,2021,140.0
Illegal entry,Russia,Poland,2022,490.0
Illegal entry,Russia,Poland,2023,490.0
Illegal entry,Russia,Romania,2022,5.0
Illegal entry,Russia,Romania,2023,5.0
Illegal entry,Russia,Slovenia,2021,5.0
Illegal entry,Russia,Slovenia,2022,1820.0
Illegal entry,Russia,Slovenia,2023,3640.0
Illegal entry,Russia,Slovakia,2021,5.0
Illegal entry,Russia,Slovakia,2022,10.0
Illegal entry,Russia,Slovakia,2023,10.0
Illegal entry,Rwanda,Switzerland,2020,5.0
Illegal entry,Rwanda,Switzerland,2023,5.0
Illegal entry,Rwanda,Cyprus,2023,30.0
Illegal entry,Rwanda,Germany,2022,20.0
Illegal entry,Rwanda,Germany,2023,40.0
Illegal entry,Rwanda,Greece,2021,5.0
Illegal entry,Rwanda,Greece,2022,5.0
Illegal entry,Rwanda,Greece,2023,5.0
Illegal entry,Rwanda,France,2022,5.0
Illegal entry,Rwanda,Italy,2021,5.0
Illegal entry,Rwanda,Italy,2022,5.0
Illegal entry,Rwanda,Norway,2023,5.0
Illegal entry,Rwanda,Poland,2022,5.0
Illegal entry,Saudi Arabia,Switzerland,2021,5.0
Illegal entry,Saudi Arabia,Switzerland,2022,5.0
Illegal entry,Saudi Arabia,Switzerland,2023,5.0
Illegal entry,Saudi Arabia,Czechia,2022,5.0
Illegal entry,Saudi Arabia,Czechia,2023,5.0
Illegal entry,Saudi Arabia,Germany,2022,65.0
Illegal entry,Saudi Arabia,Germany,2023,60.0
Illegal entry,Saudi Arabia,Hungary,2022,5.0
Illegal entry,Saudi Arabia,Italy,2021,5.0
Illegal entry,Saudi Arabia,Italy,2022,5.0
Illegal entry,Saudi Arabia,Italy,2023,10.0
Illegal entry,Saudi Arabia,Norway,2023,10.0
Illegal entry,Seychelles,Germany,2023,5.0
Illegal entry,Seychelles,Italy,2021,5.0
Illegal entry,Sudan,Belgium,2022,5.0
Illegal entry,Sudan,Bulgaria,2023,15.0
Illegal entry,Sudan,Switzerland,2020,10.0
Illegal entry,Sudan,Switzerland,2021,10.0
Illegal entry,Sudan,Switzerland,2022,15.0
Illegal entry,Sudan,Switzerland,2023,20.0
Illegal entry,Sudan,Cyprus,2023,5.0
Illegal entry,Sudan,Czechia,2022,5.0
Illegal entry,Sudan,Germany,2022,185.0
Illegal entry,Sudan,Germany,2023,340.0
Illegal entry,Sudan,Greece,2021,80.0
Illegal entry,Sudan,Greece,2022,475.0
Illegal entry,Sudan,Greece,2023,1030.0
Illegal entry,Sudan,France,2021,105.0
Illegal entry,Sudan,France,2022,145.0
Illegal entry,Sudan,France,2023,115.0
Illegal entry,Sudan,Croatia,2021,5.0
Illegal entry,Sudan,Croatia,2022,5.0
Illegal entry,Sudan,Croatia,2023,125.0
Illegal entry,Sudan,Hungary,2021,95.0
Illegal entry,Sudan,Hungary,2022,75.0
Illegal entry,Sudan,Hungary,2023,55.0
Illegal entry,Sudan,Italy,2021,2095.0
Illegal entry,Sudan,Italy,2022,1260.0
Illegal entry,Sudan,Italy,2023,6050.0
Illegal entry,Sudan,Norway,2022,5.0
Illegal entry,Sudan,Norway,2023,5.0
Illegal entry,Sudan,Poland,2022,20.0
Illegal entry,Sudan,Poland,2023,15.0
Illegal entry,Sudan,Romania,2021,5.0
Illegal entry,Sudan,Romania,2022,5.0
Illegal entry,Sudan,Slovenia,2021,10.0
Illegal entry,Sudan,Slovenia,2022,5.0
Illegal entry,Sudan,Slovenia,2023,155.0
Illegal entry,Sudan,Slovakia,2021,5.0
Illegal entry,Sudan,Slovakia,2022,10.0
Illegal entry,Sudan,Slovakia,2023,10.0
Illegal entry,Singapore,Germany,2022,45.0
Illegal entry,Singapore,Germany,2023,15.0
Illegal entry,Singapore,Croatia,2023,5.0
Illegal entry,Singapore,Italy,2023,5.0
Illegal entry,Sierra Leone,Bulgaria,2023,5.0
Illegal entry,Sierra Leone,Switzerland,2020,10.0
Illegal entry,Sierra Leone,Switzerland,2021,10.0
Illegal entry,Sierra Leone,Switzerland,2022,10.0
Illegal entry,Sierra Leone,Switzerland,2023,15.0
Illegal entry,Sierra Leone,Cyprus,2023,45.0
Illegal entry,Sierra Leone,Germany,2022,50.0
Illegal entry,Sierra Leone,Germany,2023,180.0
Illegal entry,Sierra Leone,Greece,2021,80.0
Illegal entry,Sierra Leone,Greece,2022,910.0
Illegal entry,Sierra Leone,Greece,2023,1220.0
Illegal entry,Sierra Leone,France,2022,10.0
Illegal entry,Sierra Leone,France,2023,10.0
Illegal entry,Sierra Leone,Croatia,2022,35.0
Illegal entry,Sierra Leone,Croatia,2023,385.0
Illegal entry,Sierra Leone,Italy,2021,205.0
Illegal entry,Sierra Leone,Italy,2022,345.0
Illegal entry,Sierra Leone,Italy,2023,1530.0
Illegal entry,Sierra Leone,Slovenia,2022,60.0
Illegal entry,Sierra Leone,Slovenia,2023,430.0
Illegal entry,Senegal,Bulgaria,2021,5.0
Illegal entry,Senegal,Bulgaria,2022,5.0
Illegal entry,Senegal,Bulgaria,2023,5.0
Illegal entry,Senegal,Switzerland,2020,75.0
Illegal entry,Senegal,Switzerland,2021,65.0
Illegal entry,Senegal,Switzerland,2022,80.0
Illegal entry,Senegal,Switzerland,2023,65.0
Illegal entry,Senegal,Germany,2022,145.0
Illegal entry,Senegal,Germany,2023,125.0
Illegal entry,Senegal,Greece,2021,25.0
Illegal entry,Senegal,Greece,2022,60.0
Illegal entry,Senegal,Greece,2023,55.0
Illegal entry,Senegal,Finland,2021,5.0
Illegal entry,Senegal,Finland,2023,5.0
Illegal entry,Senegal,France,2021,120.0
Illegal entry,Senegal,France,2022,120.0
Illegal entry,Senegal,France,2023,90.0
Illegal entry,Senegal,Croatia,2022,35.0
Illegal entry,Senegal,Croatia,2023,35.0
Illegal entry,Senegal,Hungary,2021,5.0
Illegal entry,Senegal,Hungary,2022,20.0
Illegal entry,Senegal,Italy,2021,1115.0
Illegal entry,Senegal,Italy,2022,1270.0
Illegal entry,Senegal,Italy,2023,2685.0
Illegal entry,Senegal,Luxembourg,2023,5.0
Illegal entry,Senegal,Latvia,2023,10.0
Illegal entry,Senegal,Malta,2023,5.0
Illegal entry,Senegal,Norway,2022,30.0
Illegal entry,Senegal,Norway,2023,15.0
Illegal entry,Senegal,Poland,2022,5.0
Illegal entry,Senegal,Slovenia,2021,10.0
Illegal entry,Senegal,Slovenia,2022,60.0
Illegal entry,Senegal,Slovenia,2023,55.0
Illegal entry,Somalia,Belgium,2022,10.0
Illegal entry,Somalia,Bulgaria,2022,20.0
Illegal entry,Somalia,Switzerland,2020,65.0
Illegal entry,Somalia,Switzerland,2021,85.0
Illegal entry,Somalia,Switzerland,2022,50.0
Illegal entry,Somalia,Switzerland,2023,55.0
Illegal entry,Somalia,Cyprus,2023,300.0
Illegal entry,Somalia,Czechia,2021,5.0
Illegal entry,Somalia,Czechia,2022,35.0
Illegal entry,Somalia,Germany,2022,500.0
Illegal entry,Somalia,Germany,2023,930.0
Illegal entry,Somalia,Denmark,2023,5.0
Illegal entry,Somalia,Greece,2021,1165.0
Illegal entry,Somalia,Greece,2022,2090.0
Illegal entry,Somalia,Greece,2023,2890.0
Illegal entry,Somalia,Finland,2021,45.0
Illegal entry,Somalia,Finland,2022,25.0
Illegal entry,Somalia,Finland,2023,45.0
Illegal entry,Somalia,France,2021,5.0
Illegal entry,Somalia,France,2022,15.0
Illegal entry,Somalia,France,2023,30.0
Illegal entry,Somalia,Croatia,2021,25.0
Illegal entry,Somalia,Croatia,2022,35.0
Illegal entry,Somalia,Croatia,2023,160.0
Illegal entry,Somalia,Hungary,2021,1185.0
Illegal entry,Somalia,Hungary,2022,555.0
Illegal entry,Somalia,Hungary,2023,320.0
Illegal entry,Somalia,Italy,2021,970.0
Illegal entry,Somalia,Italy,2022,290.0
Illegal entry,Somalia,Italy,2023,655.0
Illegal entry,Somalia,Norway,2022,85.0
Illegal entry,Somalia,Norway,2023,35.0
Illegal entry,Somalia,Poland,2021,90.0
Illegal entry,Somalia,Poland,2023,20.0
Illegal entry,Somalia,Romania,2021,10.0
Illegal entry,Somalia,Romania,2022,55.0
Illegal entry,Somalia,Romania,2023,10.0
Illegal entry,Somalia,Slovenia,2021,35.0
Illegal entry,Somalia,Slovenia,2022,35.0
Illegal entry,Somalia,Slovenia,2023,135.0
Illegal entry,Somalia,Slovakia,2022,10.0
Illegal entry,Somalia,Slovakia,2023,20.0
Illegal entry,Suriname,Germany,2022,5.0
Illegal entry,Suriname,France,2022,5.0
Illegal entry,South Sudan,Switzerland,2023,5.0
Illegal entry,South Sudan,Germany,2022,10.0
Illegal entry,South Sudan,Germany,2023,25.0
Illegal entry,South Sudan,Greece,2023,60.0
Illegal entry,South Sudan,Croatia,2023,10.0
Illegal entry,South Sudan,Italy,2021,105.0
Illegal entry,South Sudan,Italy,2022,55.0
Illegal entry,South Sudan,Italy,2023,565.0
Illegal entry,South Sudan,Luxembourg,2023,5.0
Illegal entry,South Sudan,Slovenia,2023,15.0
Illegal entry,São Tomé and Príncipe,Germany,2022,5.0
Illegal entry,Stateless,Bulgaria,2023,5.0
Illegal entry,Stateless,Switzerland,2020,15.0
Illegal entry,Stateless,Switzerland,2021,15.0
Illegal entry,Stateless,Switzerland,2022,15.0
Illegal entry,Stateless,Switzerland,2023,20.0
Illegal entry,Stateless,Germany,2022,170.0
Illegal entry,Stateless,Denmark,2021,5.0
Illegal entry,Stateless,Denmark,2022,5.0
Illegal entry,Stateless,Denmark,2023,5.0
Illegal entry,Stateless,Estonia,2023,5.0
Illegal entry,Stateless,Greece,2021,10.0
Illegal entry,Stateless,Greece,2022,15.0
Illegal entry,Stateless,Greece,2023,150.0
Illegal entry,Stateless,Finland,2021,10.0
Illegal entry,Stateless,Finland,2022,5.0
Illegal entry,Stateless,Finland,2023,10.0
Illegal entry,Stateless,Hungary,2021,5.0
Illegal entry,Stateless,Norway,2022,20.0
Illegal entry,Stateless,Norway,2023,5.0
Illegal entry,Stateless,Poland,2021,5.0
Illegal entry,Stateless,Poland,2022,10.0
Illegal entry,Stateless,Poland,2023,30.0
Illegal entry,Stateless,Romania,2023,5.0
Illegal entry,El Salvador,Switzerland,2021,5.0
Illegal entry,El Salvador,Switzerland,2023,5.0
Illegal entry,El Salvador,Germany,2023,5.0
Illegal entry,El Salvador,France,2021,5.0
Illegal entry,El Salvador,France,2022,5.0
Illegal entry,El Salvador,Italy,2021,150.0
Illegal entry,El Salvador,Italy,2022,145.0
Illegal entry,El Salvador,Italy,2023,130.0
Illegal entry,Syria,Belgium,2022,25.0
Illegal entry,Syria,Belgium,2023,10.0
Illegal entry,Syria,Bulgaria,2021,455.0
Illegal entry,Syria,Bulgaria,2022,3645.0
Illegal entry,Syria,Bulgaria,2023,11110.0
Illegal entry,Syria,Switzerland,2020,130.0
Illegal entry,Syria,Switzerland,2021,155.0
Illegal entry,Syria,Switzerland,2022,250.0
Illegal entry,Syria,Switzerland,2023,275.0
Illegal entry,Syria,Cyprus,2023,2235.0
Illegal entry,Syria,Czechia,2021,410.0
Illegal entry,Syria,Czechia,2022,20950.0
Illegal entry,Syria,Czechia,2023,3940.0
Illegal entry,Syria,Germany,2022,13380.0
Illegal entry,Syria,Germany,2023,22405.0
Illegal entry,Syria,Denmark,2021,10.0
Illegal entry,Syria,Denmark,2022,10.0
Illegal entry,Syria,Denmark,2023,15.0
Illegal entry,Syria,Estonia,2023,5.0
Illegal entry,Syria,Greece,2021,4460.0
Illegal entry,Syria,Greece,2022,7260.0
Illegal entry,Syria,Greece,2023,18480.0
Illegal entry,Syria,Finland,2021,15.0
Illegal entry,Syria,Finland,2022,20.0
Illegal entry,Syria,Finland,2023,35.0
Illegal entry,Syria,France,2021,80.0
Illegal entry,Syria,France,2022,115.0
