geo,In thousand persons,year,Sex,Sector,workers_per_population
Lithuania,25.9,2011,Total,Other service activities,0.8484603883655443
Lithuania,108.9,2012,Total,"Agriculture, forestry and fishing",3.6255997304604644
Lithuania,153.85000000000002,2012,Total,Mining and quarrying,5.122116790921419
Lithuania,198.8,2012,Total,Manufacturing,6.618633851382372
Lithuania,12.5,2012,Total,"Electricity, gas, steam and air conditioning supply",0.41616158522273466
Lithuania,14.7,2012,Total,"Water supply; sewerage, waste management and remediation activities",0.48940602422193596
Lithuania,88.3,2012,Total,Construction,2.939765438013398
Lithuania,220.4,2012,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.337761070647258
Lithuania,92.3,2012,Total,Transportation and storage,3.0729371452846728
Lithuania,32.0,2012,Total,Accommodation and food service activities,1.065373658170201
Lithuania,28.0,2012,Total,Information and communication,0.9322019508989257
Lithuania,18.1,2012,Total,Financial and insurance activities,0.6026019754025198
Lithuania,12.8,2012,Total,Real estate activities,0.4261494632680803
Lithuania,48.3,2012,Total,"Professional, scientific and technical activities",1.6080483653006468
Lithuania,37.9,2012,Total,Administrative and support service activities,1.2618019263953315
Lithuania,72.3,2012,Total,Public administration and defence; compulsory social security,2.4070786089282974
Lithuania,126.1,2012,Total,Education,4.198238071726947
Lithuania,82.1,2012,Total,Human health and social work activities,2.7333492917429214
Lithuania,21.7,2012,Total,"Arts, entertainment and recreation",0.7224565119466674
Lithuania,24.0,2012,Total,Other service activities,0.7990302436276506
Lithuania,105.8,2013,Total,"Agriculture, forestry and fishing",3.5567365026388096
Lithuania,3.7,2013,Total,Mining and quarrying,0.12438492495050657
Lithuania,198.1,2013,Total,Manufacturing,6.659636116944689
Lithuania,11.0,2013,Total,"Electricity, gas, steam and air conditioning supply",0.36979302012312765
Lithuania,16.1,2013,Total,"Water supply; sewerage, waste management and remediation activities",0.5412425112711232
Lithuania,98.2,2013,Total,Construction,3.3012431432810123
Lithuania,225.4,2013,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.577395157795724
Lithuania,93.0,2013,Total,Transportation and storage,3.1264318974046246
Lithuania,33.4,2013,Total,Accommodation and food service activities,1.1228260792829512
Lithuania,24.4,2013,Total,Information and communication,0.8202681537276648
Lithuania,17.7,2013,Total,Financial and insurance activities,0.5950305869253962
Lithuania,15.2,2013,Total,Real estate activities,0.5109867187155945
Lithuania,51.3,2013,Total,"Professional, scientific and technical activities",1.7245801756651316
Lithuania,39.7,2013,Total,Administrative and support service activities,1.3346166271716515
Lithuania,78.8,2013,Total,Public administration and defence; compulsory social security,2.649062725972951
Lithuania,119.2,2013,Total,Education,4.007211636243347
Lithuania,81.2,2013,Total,Human health and social work activities,2.7297448394543604
Lithuania,24.4,2013,Total,"Arts, entertainment and recreation",0.8202681537276648
Lithuania,25.5,2013,Total,Other service activities,0.8572474557399777
Lithuania,2.2,2013,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.07395860402462553
Lithuania,58.9,2013,Total,Activities of extraterritorial organisations and bodies,1.980073535022929
Lithuania,115.6,2014,Total,"Agriculture, forestry and fishing",3.921486148266099
Lithuania,4.0,2014,Total,Mining and quarrying,0.13569156222374046
Lithuania,196.7,2014,Total,Manufacturing,6.672632572352437
Lithuania,10.2,2014,Total,"Electricity, gas, steam and air conditioning supply",0.3460134836705382
Lithuania,13.5,2014,Total,"Water supply; sewerage, waste management and remediation activities",0.45795902250512405
Lithuania,98.6,2014,Total,Construction,3.344797008815202
Lithuania,230.0,2014,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.802264827865077
Lithuania,99.6,2014,Total,Transportation and storage,3.3787198993711374
Lithuania,33.5,2014,Total,Accommodation and food service activities,1.1364168336238263
Lithuania,23.4,2014,Total,Information and communication,0.7937956390088816
Lithuania,18.3,2014,Total,Financial and insurance activities,0.6207888971736126
Lithuania,14.6,2014,Total,Real estate activities,0.49527420211665263
Lithuania,48.4,2014,Total,"Professional, scientific and technical activities",1.6418679029072596
Lithuania,44.3,2014,Total,Administrative and support service activities,1.5027840516279256
Lithuania,78.5,2014,Total,Public administration and defence; compulsory social security,2.6629469086409068
Lithuania,122.8,2014,Total,Education,4.1657309602688315
Lithuania,80.2,2014,Total,Human health and social work activities,2.720615822585996
Lithuania,28.0,2014,Total,"Arts, entertainment and recreation",0.9498409355661832
Lithuania,25.8,2014,Total,Other service activities,0.875210576343126
Lithuania,1.6,2014,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.05427662488949618
Lithuania,58.199999999999996,2014,Total,Activities of extraterritorial organisations and bodies,1.9743122303554235
Lithuania,114.8,2015,Total,"Agriculture, forestry and fishing",3.9225816327506866
Lithuania,2.3,2015,Total,Mining and quarrying,0.07858830797322804
Lithuania,200.3,2015,Total,Manufacturing,6.844016559581554
Lithuania,10.4,2015,Total,"Electricity, gas, steam and air conditioning supply",0.35535582735720506
Lithuania,13.7,2015,Total,"Water supply; sewerage, waste management and remediation activities",0.4681129648840105
Lithuania,103.8,2015,Total,Construction,3.546724507661335
Lithuania,221.8,2015,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.57864639498347
Lithuania,98.2,2015,Total,Transportation and storage,3.355379062161302
Lithuania,33.7,2015,Total,Accommodation and food service activities,1.1514895559555587
Lithuania,26.7,2015,Total,Information and communication,0.9123077490805167
Lithuania,18.5,2015,Total,Financial and insurance activities,0.632123346741182
Lithuania,14.0,2015,Total,Real estate activities,0.4783636137500837
Lithuania,50.5,2015,Total,"Professional, scientific and technical activities",1.725525892455659
Lithuania,47.4,2015,Total,Administrative and support service activities,1.6196025208395692
Lithuania,80.7,2015,Total,Public administration and defence; compulsory social security,2.7574245449736967
Lithuania,126.0,2015,Total,Education,4.305272523750753
Lithuania,85.2,2015,Total,Human health and social work activities,2.911184277964795
Lithuania,27.2,2015,Total,"Arts, entertainment and recreation",0.9293921638573056
Lithuania,24.3,2015,Total,Other service activities,0.830302558151931
Lithuania,101.2,2016,Total,"Agriculture, forestry and fishing",3.4949904561204295
Lithuania,2.9,2016,Total,Mining and quarrying,0.10015288856471587
Lithuania,206.3,2016,Total,Manufacturing,7.124669279620993
Lithuania,11.4,2016,Total,"Electricity, gas, steam and air conditioning supply",0.39370445849577956
Lithuania,13.5,2016,Total,"Water supply; sewerage, waste management and remediation activities",0.46622896400816005
Lithuania,101.9,2016,Total,Construction,3.519165291291223
Lithuania,229.5,2016,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.92589238813872
Lithuania,95.1,2016,Total,Transportation and storage,3.284324035346372
Lithuania,35.2,2016,Total,Accommodation and food service activities,1.215648854302758
Lithuania,28.3,2016,Total,Information and communication,0.9773540504763651
Lithuania,19.4,2016,Total,Financial and insurance activities,0.6699882890191338
Lithuania,13.6,2016,Total,Real estate activities,0.469682511889702
Lithuania,53.8,2016,Total,"Professional, scientific and technical activities",1.8580087602695563
Lithuania,51.6,2016,Total,Administrative and support service activities,1.7820307068756338
Lithuania,82.0,2016,Total,Public administration and defence; compulsory social security,2.8319092628643796
Lithuania,129.2,2016,Total,Education,4.461983862952168
Lithuania,86.7,2016,Total,Human health and social work activities,2.99422601329685
Lithuania,28.1,2016,Total,"Arts, entertainment and recreation",0.9704469547132814
Lithuania,26.5,2016,Total,Other service activities,0.9151901886086105
Lithuania,1.3,2016,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.04489612246004504
Lithuania,48.9,2016,Total,Activities of extraterritorial organisations and bodies,1.688784914074002
Lithuania,96.5,2017,Total,"Agriculture, forestry and fishing",3.37521514810549
Lithuania,2.7,2017,Total,Mining and quarrying,0.09443607150139713
Lithuania,203.8,2017,Total,Manufacturing,7.128174582216569
Lithuania,14.3,2017,Total,"Electricity, gas, steam and air conditioning supply",0.5001614157296218
Lithuania,14.8,2017,Total,"Water supply; sewerage, waste management and remediation activities",0.5176495771187695
Lithuania,97.0,2017,Total,Construction,3.392703309494638
Lithuania,224.0,2017,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.8346963023381315
Lithuania,99.8,2017,Total,Transportation and storage,3.4906370132738647
Lithuania,33.7,2017,Total,Accommodation and food service activities,1.1787020776285493
Lithuania,27.6,2017,Total,Information and communication,0.9653465086809485
Lithuania,20.0,2017,Total,Financial and insurance activities,0.6995264555659046
Lithuania,13.5,2017,Total,Real estate activities,0.4721803575069856
Lithuania,53.9,2017,Total,"Professional, scientific and technical activities",1.885223797750113
Lithuania,54.1,2017,Total,Administrative and support service activities,1.8922190623057722
Lithuania,79.7,2017,Total,Public administration and defence; compulsory social security,2.78761292543013
Lithuania,126.4,2017,Total,Education,4.421007199176517
Lithuania,87.0,2017,Total,Human health and social work activities,3.042940081711685
Lithuania,27.6,2017,Total,"Arts, entertainment and recreation",0.9653465086809485
Lithuania,27.7,2017,Total,Other service activities,0.9688441409587779
Lithuania,1.6,2017,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.055962116445272374
Lithuania,92.8,2018,Total,"Agriculture, forestry and fishing",3.283560965253698
Lithuania,2.9,2018,Total,Mining and quarrying,0.10261128016417806
Lithuania,214.2,2018,Total,Manufacturing,7.57908145212653
Lithuania,12.2,2018,Total,"Electricity, gas, steam and air conditioning supply",0.4316750406906801
Lithuania,15.6,2018,Total,"Water supply; sewerage, waste management and remediation activities",0.5519779208831647
Lithuania,99.7,2018,Total,Construction,3.5277050456443284
Lithuania,230.7,2018,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,8.162904253060647
Lithuania,96.6,2018,Total,Transportation and storage,3.418017125468827
Lithuania,33.2,2018,Total,Accommodation and food service activities,1.1747222418795555
Lithuania,31.9,2018,Total,Information and communication,1.1287240818059585
Lithuania,18.9,2018,Total,Financial and insurance activities,0.668742481069988
Lithuania,14.3,2018,Total,Real estate activities,0.5059797608095675
Lithuania,59.6,2018,Total,"Professional, scientific and technical activities",2.108838723374142
Lithuania,51.5,2018,Total,Administrative and support service activities,1.8222348029155757
Lithuania,77.2,2018,Total,Public administration and defence; compulsory social security,2.7315830443705327
Lithuania,126.2,2018,Total,Education,4.465359847144576
Lithuania,88.0,2018,Total,Human health and social work activities,3.1137216049819547
Lithuania,27.3,2018,Total,"Arts, entertainment and recreation",0.9659613615455382
Lithuania,29.0,2018,Total,Other service activities,1.0261128016417804
Lithuania,1.8,2018,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.06368976010190362
Lithuania,82.7,2019,Total,"Agriculture, forestry and fishing",2.9407581253111443
Lithuania,2.1,2019,Total,Mining and quarrying,0.07467463196074248
Lithuania,213.4,2019,Total,Manufacturing,7.5883649811535445
Lithuania,9.8,2019,Total,"Electricity, gas, steam and air conditioning supply",0.34848161581679826
Lithuania,17.0,2019,Total,"Water supply; sewerage, waste management and remediation activities",0.6045089253964867
Lithuania,101.6,2019,Total,Construction,3.612829812957827
Lithuania,224.8,2019,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.9937415546547195
Lithuania,100.8,2019,Total,Transportation and storage,3.5843823341156393
Lithuania,37.9,2019,Total,Accommodation and food service activities,1.347699310148638
Lithuania,36.2,2019,Total,Information and communication,1.2872484176089893
Lithuania,19.9,2019,Total,Financial and insurance activities,0.7076310361994168
Lithuania,13.1,2019,Total,Real estate activities,0.46582746604082215
Lithuania,59.4,2019,Total,"Professional, scientific and technical activities",2.11222530403243
Lithuania,49.5,2019,Total,Administrative and support service activities,1.7601877533603583
Lithuania,79.0,2019,Total,Public administration and defence; compulsory social security,2.8091885356660264
Lithuania,126.7,2019,Total,Education,4.505369461631463
Lithuania,93.0,2019,Total,Human health and social work activities,3.3070194154043095
Lithuania,25.1,2019,Total,"Arts, entertainment and recreation",0.8925396486736363
Lithuania,30.7,2019,Total,Other service activities,1.0916720005689495
Lithuania,1.5,2019,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.05333902282910177
Lithuania,71.6,2020,Total,"Agriculture, forestry and fishing",2.5480635606625963
Lithuania,2.3,2020,Total,Mining and quarrying,0.08185120376430127
Lithuania,208.9,2020,Total,Manufacturing,7.434224550592407
Lithuania,9.2,2020,Total,"Electricity, gas, steam and air conditioning supply",0.3274048150572051
Lithuania,17.4,2020,Total,"Water supply; sewerage, waste management and remediation activities",0.6192221502168879
Lithuania,95.9,2020,Total,Construction,3.4128393221723883
Lithuania,213.0,2020,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.580133218172248
Lithuania,99.4,2020,Total,Transportation and storage,3.5373955018137155
Lithuania,32.5,2020,Total,Accommodation and food service activities,1.1565930966694746
Lithuania,38.7,2020,Total,Information and communication,1.3772354720341127
Lithuania,25.4,2020,Total,Financial and insurance activities,0.9039219893970663
Lithuania,11.3,2020,Total,Real estate activities,0.40213852284200186
Lithuania,63.0,2020,Total,"Professional, scientific and technical activities",2.2420112335439044
Lithuania,52.0,2020,Total,Administrative and support service activities,1.8505489546711593
Lithuania,84.6,2020,Total,Public administration and defence; compulsory social security,3.0107007993303863
Lithuania,126.9,2020,Total,Education,4.516051198995579
Lithuania,89.5,2020,Total,Human health and social work activities,3.1850794508282454
Lithuania,24.6,2020,Total,"Arts, entertainment and recreation",0.8754520054790484
Lithuania,30.2,2020,Total,Other service activities,1.0747418929051733
Lithuania,1.2,2020,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.04270497587702675
Lithuania,67.5,2021,Total,"Agriculture, forestry and fishing",2.4014848647750555
Lithuania,3.6,2021,Total,Mining and quarrying,0.12807919278800295
Lithuania,220.7,2021,Total,Manufacturing,7.851966068975626
Lithuania,10.6,2021,Total,"Electricity, gas, steam and air conditioning supply",0.37712206765356426
Lithuania,15.7,2021,Total,"Water supply; sewerage, waste management and remediation activities",0.5585675907699018
Lithuania,97.7,2021,Total,Construction,3.475926982052192
Lithuania,199.1,2021,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.083490912247608
Lithuania,101.2,2021,Total,Transportation and storage,3.600448419484972
Lithuania,33.7,2021,Total,Accommodation and food service activities,1.1989635547099167
Lithuania,49.9,2021,Total,Information and communication,1.7753199222559297
Lithuania,30.0,2021,Total,Financial and insurance activities,1.0673266065666913
Lithuania,12.9,2021,Total,Real estate activities,0.4589504408236773
Lithuania,59.9,2021,Total,"Professional, scientific and technical activities",2.1310954577781605
Lithuania,58.1,2021,Total,Administrative and support service activities,2.067055861384159
Lithuania,88.0,2021,Total,Public administration and defence; compulsory social security,3.130824712595628
Lithuania,112.6,2021,Total,Education,4.006032529980315
Lithuania,91.6,2021,Total,Human health and social work activities,3.2589039053836313
Lithuania,25.3,2021,Total,"Arts, entertainment and recreation",0.900112104871243
Lithuania,30.5,2021,Total,Other service activities,1.0851153833428029
Lithuania,72.0,2022,Total,"Agriculture, forestry and fishing",2.565931978568766
Lithuania,4.8,2022,Total,Mining and quarrying,0.17106213190458439
Lithuania,218.5,2022,Total,Manufacturing,7.786890796073269
Lithuania,11.9,2022,Total,"Electricity, gas, steam and air conditioning supply",0.4240915353467821
Lithuania,12.8,2022,Total,"Water supply; sewerage, waste management and remediation activities",0.45616568507889177
Lithuania,107.6,2022,Total,Construction,3.8346427901944335
Lithuania,199.9,2022,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.1240250349430045
Lithuania,100.4,2022,Total,Transportation and storage,3.578049592337557
Lithuania,37.3,2022,Total,Accommodation and food service activities,1.329295316675208
Lithuania,55.9,2022,Total,Information and communication,1.9921610778054724
Lithuania,30.1,2022,Total,Financial and insurance activities,1.0727021188183312
Lithuania,13.3,2022,Total,Real estate activities,0.47398465715228594
Lithuania,67.9,2022,Total,"Professional, scientific and technical activities",2.4198164075669335
Lithuania,54.0,2022,Total,Administrative and support service activities,1.9244489839265744
Lithuania,89.5,2022,Total,Public administration and defence; compulsory social security,3.1895960011375633
Lithuania,116.9,2022,Total,Education,4.166075670759565
Lithuania,100.3,2022,Total,Human health and social work activities,3.574485797922878
Lithuania,26.8,2022,Total,"Arts, entertainment and recreation",0.9550969031339295
Lithuania,33.9,2022,Total,Other service activities,1.2081263065761274
Lithuania,67.7,2023,Total,"Agriculture, forestry and fishing",2.3693870987047467
Lithuania,3.5,2023,Total,Mining and quarrying,0.12249416315312577
Lithuania,224.2,2023,Total,Manufacturing,7.846626108265942
Lithuania,11.5,2023,Total,"Electricity, gas, steam and air conditioning supply",0.40248082178884176
Lithuania,13.0,2023,Total,"Water supply; sewerage, waste management and remediation activities",0.45497832028303853
Lithuania,109.7,2023,Total,Construction,3.839317056542256
Lithuania,201.3,2023,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,7.045164297921204
Lithuania,101.2,2023,Total,Transportation and storage,3.5418312317418077
Lithuania,36.8,2023,Total,Accommodation and food service activities,1.2879386297242936
Lithuania,61.2,2023,Total,Information and communication,2.1418979385632273
Lithuania,28.2,2023,Total,Financial and insurance activities,0.9869529716908989
Lithuania,13.1,2023,Total,Real estate activities,0.458478153515985
Lithuania,77.8,2023,Total,"Professional, scientific and technical activities",2.7228702552323383
Lithuania,59.7,2023,Total,Administrative and support service activities,2.089400440069031
Lithuania,84.2,2023,Total,Public administration and defence; compulsory social security,2.946859582140911
Lithuania,118.2,2023,Total,Education,4.136802881342704
Lithuania,100.7,2023,Total,Human health and social work activities,3.524332065577075
Lithuania,26.1,2023,Total,"Arts, entertainment and recreation",0.9134564737990234
Lithuania,28.8,2023,Total,Other service activities,1.0079519710885776
Lithuania,66.4,2024,Total,"Agriculture, forestry and fishing",2.3008492004722285
Lithuania,1.8,2024,Total,Mining and quarrying,0.06237241808509053
Lithuania,227.1,2024,Total,Manufacturing,7.869320081735588
Lithuania,13.8,2024,Total,"Electricity, gas, steam and air conditioning supply",0.4781885386523608
Lithuania,14.2,2024,Total,"Water supply; sewerage, waste management and remediation activities",0.49204907600460307
Lithuania,111.6,2024,Total,Construction,3.8670899212756127
Lithuania,198.0,2024,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,6.860965989359959
Lithuania,89.9,2024,Total,Transportation and storage,3.115155769916466
Lithuania,39.7,2024,Total,Accommodation and food service activities,1.3756583322100522
Lithuania,69.6,2024,Total,Information and communication,2.4117334992901673
Lithuania,23.3,2024,Total,Financial and insurance activities,0.8073763007681163
Lithuania,9.7,2024,Total,Real estate activities,0.33611803079187674
Lithuania,78.7,2024,Total,"Professional, scientific and technical activities",2.7270607240536804
Lithuania,63.8,2024,Total,Administrative and support service activities,2.2107557076826536
Lithuania,92.4,2024,Total,Public administration and defence; compulsory social security,3.2017841283679807
Lithuania,122.7,2024,Total,Education,4.2517198328003385
Lithuania,102.8,2024,Total,Human health and social work activities,3.5621580995262816
Lithuania,30.6,2024,Total,"Arts, entertainment and recreation",1.0603311074465391
Lithuania,28.3,2024,Total,Other service activities,0.9806330176711456
Luxembourg,1.0,2008,Females,"Agriculture, forestry and fishing",0.2066974094613672
Luxembourg,2.7,2008,Females,Manufacturing,0.5580830055456916
Luxembourg,2.4,2008,Females,Construction,0.49607378270728136
Luxembourg,8.6,2008,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.777597721367758
Luxembourg,2.6,2008,Females,Transportation and storage,0.5374132645995549
Luxembourg,3.6,2008,Females,Accommodation and food service activities,0.744110674060922
Luxembourg,1.7,2008,Females,Information and communication,0.3513855960843243
Luxembourg,8.6,2008,Females,Financial and insurance activities,1.777597721367758
Luxembourg,0.6,2008,Females,Real estate activities,0.12401844567682034
Luxembourg,5.7,2008,Females,"Professional, scientific and technical activities",1.178175233929793
Luxembourg,3.8,2008,Females,Administrative and support service activities,0.7854501559531953
Luxembourg,8.0,2008,Females,Public administration and defence; compulsory social security,1.6535792756909375
Luxembourg,11.4,2008,Females,Education,2.356350467859586
Luxembourg,14.2,2008,Females,Human health and social work activities,2.9351032143514146
Luxembourg,0.6,2008,Females,"Arts, entertainment and recreation",0.12401844567682034
Luxembourg,2.6,2008,Females,Other service activities,0.5374132645995549
Luxembourg,3.3,2008,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6821014512225119
Luxembourg,4.8,2008,Females,Activities of extraterritorial organisations and bodies,0.9921475654145627
Luxembourg,0.7,2009,Females,"Agriculture, forestry and fishing",0.14184397163120568
Luxembourg,1.6,2009,Females,Mining and quarrying,0.32421479229989864
Luxembourg,2.5,2009,Females,Manufacturing,0.5065856129685917
Luxembourg,1.0,2009,Females,Construction,0.2026342451874367
Luxembourg,9.4,2009,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.9047619047619049
Luxembourg,1.3,2009,Females,Transportation and storage,0.2634245187436677
Luxembourg,3.1,2009,Females,Accommodation and food service activities,0.6281661600810536
Luxembourg,1.8,2009,Females,Information and communication,0.364741641337386
Luxembourg,11.0,2009,Females,Financial and insurance activities,2.2289766970618032
Luxembourg,0.7,2009,Females,Real estate activities,0.14184397163120568
Luxembourg,7.0,2009,Females,"Professional, scientific and technical activities",1.4184397163120568
Luxembourg,2.8,2009,Females,Administrative and support service activities,0.5673758865248227
Luxembourg,9.2,2009,Females,Public administration and defence; compulsory social security,1.8642350557244174
Luxembourg,11.4,2009,Females,Education,2.310030395136778
Luxembourg,15.4,2009,Females,Human health and social work activities,3.120567375886525
Luxembourg,0.9,2009,Females,"Arts, entertainment and recreation",0.182370820668693
Luxembourg,2.6,2009,Females,Other service activities,0.5268490374873354
Luxembourg,4.3,2009,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.8713272543059777
Luxembourg,5.3,2009,Females,Activities of extraterritorial organisations and bodies,1.0739614994934144
Luxembourg,0.6,2010,Females,"Agriculture, forestry and fishing",0.11950620038002971
Luxembourg,2.6,2010,Females,Manufacturing,0.5178602016467955
Luxembourg,1.6,2010,Females,Construction,0.3186832010134126
Luxembourg,8.4,2010,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.673086805320416
Luxembourg,1.3,2010,Females,Transportation and storage,0.25893010082339774
Luxembourg,2.6,2010,Females,Accommodation and food service activities,0.5178602016467955
Luxembourg,2.6,2010,Females,Information and communication,0.5178602016467955
Luxembourg,11.0,2010,Females,Financial and insurance activities,2.1909470069672117
Luxembourg,8.7,2010,Females,Real estate activities,1.7328399055104309
Luxembourg,6.4,2010,Females,"Professional, scientific and technical activities",1.2747328040536503
Luxembourg,3.0,2010,Females,Administrative and support service activities,0.5975310019001485
Luxembourg,9.9,2010,Females,Public administration and defence; compulsory social security,1.9718523062704902
Luxembourg,10.8,2010,Females,Education,2.151111606840535
Luxembourg,15.6,2010,Females,Human health and social work activities,3.107161209880773
Luxembourg,0.7,2010,Females,"Arts, entertainment and recreation",0.139423900443368
Luxembourg,2.1,2010,Females,Other service activities,0.418271701330104
Luxembourg,4.7,2010,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.9361319029768994
Luxembourg,6.2,2010,Females,Activities of extraterritorial organisations and bodies,1.2348974039269738
Luxembourg,0.7,2011,Females,"Agriculture, forestry and fishing",0.13676148796498905
Luxembourg,2.4,2011,Females,Manufacturing,0.4688965301656768
Luxembourg,1.2,2011,Females,Construction,0.2344482650828384
Luxembourg,9.1,2011,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.7778993435448576
Luxembourg,1.7,2011,Females,Transportation and storage,0.33213504220068774
Luxembourg,3.5,2011,Females,Accommodation and food service activities,0.6838074398249453
Luxembourg,2.1,2011,Females,Information and communication,0.41028446389496714
Luxembourg,10.8,2011,Females,Financial and insurance activities,2.1100343857455455
Luxembourg,0.6,2011,Females,Real estate activities,0.1172241325414192
Luxembourg,6.3,2011,Females,"Professional, scientific and technical activities",1.2308533916849016
Luxembourg,3.4,2011,Females,Administrative and support service activities,0.6642700844013755
Luxembourg,9.2,2011,Females,Public administration and defence; compulsory social security,1.7974366989684278
Luxembourg,11.8,2011,Females,Education,2.305407939981244
Luxembourg,17.0,2011,Females,Human health and social work activities,3.3213504220068772
Luxembourg,1.0,2011,Females,"Arts, entertainment and recreation",0.19537355423569863
Luxembourg,1.9,2011,Females,Other service activities,0.37120975304782744
Luxembourg,4.4,2011,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.8596436386370742
Luxembourg,6.8,2011,Females,Activities of extraterritorial organisations and bodies,1.328540168802751
Luxembourg,0.9,2012,Females,"Agriculture, forestry and fishing",0.1714765848723357
Luxembourg,1.5999999999999999,2012,Females,Mining and quarrying,0.3048472619952634
Luxembourg,2.3,2012,Females,Manufacturing,0.43821793911819124
Luxembourg,1.4,2012,Females,Construction,0.2667413542458555
Luxembourg,8.8,2012,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.6766599409739489
Luxembourg,1.5,2012,Females,Transportation and storage,0.28579430812055945
Luxembourg,3.6,2012,Females,Accommodation and food service activities,0.6859063394893428
Luxembourg,2.5,2012,Females,Information and communication,0.47632384686759915
Luxembourg,11.6,2012,Females,Financial and insurance activities,2.21014264946566
Luxembourg,0.7,2012,Females,Real estate activities,0.13337067712292774
Luxembourg,7.3,2012,Females,"Professional, scientific and technical activities",1.3908656328533895
Luxembourg,4.0,2012,Females,Administrative and support service activities,0.7621181549881586
Luxembourg,9.8,2012,Females,Public administration and defence; compulsory social security,1.8671894797209887
Luxembourg,11.7,2012,Females,Education,2.2291956033403637
Luxembourg,19.5,2012,Females,Human health and social work activities,3.715326005567273
Luxembourg,1.1,2012,Females,"Arts, entertainment and recreation",0.2095824926217436
Luxembourg,2.5,2012,Females,Other service activities,0.47632384686759915
Luxembourg,5.0,2012,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.9526476937351983
Luxembourg,6.9,2012,Females,Activities of extraterritorial organisations and bodies,1.3146538173545737
Luxembourg,0.9,2013,Females,"Agriculture, forestry and fishing",0.16758559434231032
Luxembourg,2.2,2013,Females,Manufacturing,0.40965367505898076
Luxembourg,1.8,2013,Females,Construction,0.33517118868462065
Luxembourg,8.0,2013,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.489649727487203
Luxembourg,1.7,2013,Females,Transportation and storage,0.31655056709103063
Luxembourg,3.4,2013,Females,Accommodation and food service activities,0.6331011341820613
Luxembourg,2.4,2013,Females,Information and communication,0.4468949182461609
Luxembourg,12.3,2013,Females,Financial and insurance activities,2.2903364560115747
Luxembourg,0.7,2013,Females,Real estate activities,0.13034435115513027
Luxembourg,7.9,2013,Females,"Professional, scientific and technical activities",1.471029105893613
Luxembourg,3.2,2013,Females,Administrative and support service activities,0.5958598909948812
Luxembourg,9.9,2013,Females,Public administration and defence; compulsory social security,1.8434415377654136
Luxembourg,12.1,2013,Females,Education,2.2530952128243946
Luxembourg,20.0,2013,Females,Human health and social work activities,3.7241243187180078
Luxembourg,1.1,2013,Females,"Arts, entertainment and recreation",0.20482683752949038
Luxembourg,2.5,2013,Females,Other service activities,0.46551553983975097
Luxembourg,3.8,2013,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.7075836205564214
Luxembourg,7.7,2013,Females,Activities of extraterritorial organisations and bodies,1.4337878627064329
Luxembourg,0.8,2014,Females,"Agriculture, forestry and fishing",0.14553922282055015
Luxembourg,2.9,2014,Females,Manufacturing,0.5275796827244943
Luxembourg,1.2,2014,Females,Construction,0.21830883423082523
Luxembourg,9.2,2014,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.6737010624363267
Luxembourg,1.4,2014,Females,Transportation and storage,0.2546936399359627
Luxembourg,3.4,2014,Females,Accommodation and food service activities,0.6185416969873381
Luxembourg,3.0,2014,Females,Information and communication,0.545772085577063
Luxembourg,11.9,2014,Females,Financial and insurance activities,2.1648959394556835
Luxembourg,0.6,2014,Females,Real estate activities,0.10915441711541261
