geo,quarter,Country of citizenship,Sex,unemployment_rate,employment_rate
Italy,2019-Q1,Foreign country,Total,15.036285545023699,59.90497076023391
Italy,2019-Q1,Reporting country,Females,11.52193860527194,49.747317816732135
Italy,2019-Q1,Reporting country,Males,10.175444122464407,66.34445375023265
Italy,2019-Q1,Reporting country,Total,10.75479147225612,58.078982557969795
Italy,2019-Q1,Total,Females,12.199500323864163,49.68217565685443
Italy,2019-Q1,Total,Males,10.469986040018615,66.89565070802426
Italy,2019-Q1,Total,Total,11.217552410335212,58.2626506656863
Italy,2019-Q2,Foreign country,Females,17.231988115870266,49.574888779041025
Italy,2019-Q2,Foreign country,Males,12.030466766486558,74.74831286646753
Italy,2019-Q2,Foreign country,Total,14.32106853004331,61.4545264696669
Italy,2019-Q2,Reporting country,Females,9.961164645289914,50.84913737494576
Italy,2019-Q2,Reporting country,Males,8.86173370820048,67.61086900794668
Italy,2019-Q2,Reporting country,Total,9.335175596276123,59.25721349851389
Italy,2019-Q2,Total,Females,10.773345630620243,50.715034598448305
Italy,2019-Q2,Total,Males,9.202909722903556,68.2909731080212
Italy,2019-Q2,Total,Total,9.880574548321711,59.479029231343404
Italy,2019-Q3,Foreign country,Females,14.404179451032423,50.90747681988559
Italy,2019-Q3,Foreign country,Males,10.620406541746675,75.36288521661456
Italy,2019-Q3,Foreign country,Total,12.300725304664779,62.37823400020949
Italy,2019-Q3,Reporting country,Females,9.74793121351148,50.05053235245729
Italy,2019-Q3,Reporting country,Males,8.201068609784311,68.08011484995973
Italy,2019-Q3,Reporting country,Total,8.860290797435203,59.09609945482547
Italy,2019-Q3,Total,Females,10.27404338472234,50.14306790081326
Italy,2019-Q3,Total,Males,8.458757666122771,68.76935107203619
Italy,2019-Q3,Total,Total,9.235923692921526,59.42670546565368
Italy,2019-Q4,Foreign country,Females,16.89200467367718,48.63017043512233
Italy,2019-Q4,Foreign country,Males,11.389278322985511,74.3877150703357
Italy,2019-Q4,Foreign country,Total,13.838507473758394,60.623695198329855
Italy,2019-Q4,Reporting country,Females,10.937467463507069,50.3956073736737
Italy,2019-Q4,Reporting country,Males,8.564875026602662,67.7641340795177
Italy,2019-Q4,Reporting country,Total,9.587148349356028,59.116628192455146
Italy,2019-Q4,Total,Females,11.597704341386653,50.20607934054612
Italy,2019-Q4,Total,Males,8.863838247113067,68.38936648591456
Italy,2019-Q4,Total,Total,10.045782708223278,59.26912296337704
Italy,2020-Q1,Foreign country,Females,16.637749977171033,45.22936688794214
Italy,2020-Q1,Foreign country,Males,11.297500855871277,73.41607163096452
Italy,2020-Q1,Foreign country,Total,13.58193770543121,58.376506661027705
Italy,2020-Q1,Reporting country,Females,10.078851384115874,50.23408928960526
Italy,2020-Q1,Reporting country,Males,8.463643784311529,66.82694273879285
Italy,2020-Q1,Reporting country,Total,9.160635244130452,58.5635099862158
Italy,2020-Q1,Total,Females,10.757555710964523,49.70235745527467
Italy,2020-Q1,Total,Males,8.759484963779798,67.4427596142133
Italy,2020-Q1,Total,Total,9.621113633307116,58.54483344860905
Italy,2020-Q2,Foreign country,Females,12.733138421211814,43.032562764106395
Italy,2020-Q2,Foreign country,Males,8.401563767795235,70.78369905956113
Italy,2020-Q2,Foreign country,Total,10.22746634861135,55.96271807536047
Italy,2020-Q2,Reporting country,Females,8.07633402747937,49.17857879689941
Italy,2020-Q2,Reporting country,Males,7.220136895561935,66.3200229147303
Italy,2020-Q2,Reporting country,Total,7.58492496749452,57.785121832387276
Italy,2020-Q2,Total,Females,8.534138540694094,48.527086846543
Italy,2020-Q2,Total,Males,7.338044758539458,66.73523704497015
Italy,2020-Q2,Total,Total,7.8472160563511295,57.60374022459319
Italy,2020-Q3,Foreign country,Females,15.615803085704094,45.91643616246907
Italy,2020-Q3,Foreign country,Males,13.59526658689004,71.52212194585076
Italy,2020-Q3,Foreign country,Total,14.458198438392689,57.91536656437762
Italy,2020-Q3,Reporting country,Females,11.175748174002974,48.85031252777202
Italy,2020-Q3,Reporting country,Males,8.77131221647051,66.9876332873131
Italy,2020-Q3,Reporting country,Total,9.79647679431439,57.95769309054008
Italy,2020-Q3,Total,Females,11.654171472510573,48.531088958350935
Italy,2020-Q3,Total,Males,9.289570657297112,67.42539254509359
Italy,2020-Q3,Total,Total,10.297540029827754,57.95308355700968
Italy,2020-Q4,Foreign country,Females,17.284873399981315,43.628030751034885
Italy,2020-Q4,Foreign country,Males,12.394786858539234,72.31062303899596
Italy,2020-Q4,Foreign country,Total,14.452526046785927,57.04884507485384
Italy,2020-Q4,Reporting country,Females,9.860878526342908,49.77946930354983
Italy,2020-Q4,Reporting country,Males,8.777464788732393,66.62434459570665
Italy,2020-Q4,Reporting country,Total,9.24169526140033,58.23787584081794
Italy,2020-Q4,Total,Females,10.62594479053332,49.118935737871475
Italy,2020-Q4,Total,Males,9.160898533623058,67.16479050071287
Italy,2020-Q4,Total,Total,9.7874741085731,58.11756528751976
Italy,2021-Q1,Foreign country,Females,19.544341931839575,42.622051563357104
Italy,2021-Q1,Foreign country,Males,14.868393197374921,67.92410337255787
Italy,2021-Q1,Foreign country,Total,16.871697656596616,54.50362299677368
Italy,2021-Q1,Reporting country,Females,10.803920270180782,47.94067922289782
Italy,2021-Q1,Reporting country,Males,9.661218228900362,64.47726229295913
Italy,2021-Q1,Reporting country,Total,10.149955395703829,56.24135811952681
Italy,2021-Q1,Total,Females,11.721065317896235,47.37450366058601
Italy,2021-Q1,Total,Males,10.206085845719898,64.80349577682449
Italy,2021-Q1,Total,Total,10.854105308526684,56.066130549635126
Italy,2021-Q2,Foreign country,Females,18.804651582078787,44.89582294885854
Italy,2021-Q2,Foreign country,Males,12.555617352614016,71.30952380952381
Italy,2021-Q2,Foreign country,Total,15.272598814617108,57.25273850887197
Italy,2021-Q2,Reporting country,Females,10.116910811303164,49.85260204930699
Italy,2021-Q2,Reporting country,Males,8.379761596268462,66.6599892768976
Italy,2021-Q2,Reporting country,Total,9.127472821449492,58.29297086505374
Italy,2021-Q2,Total,Females,11.039495862703035,49.32560881062883
Italy,2021-Q2,Total,Males,8.815423001044447,67.09557940578419
Italy,2021-Q2,Total,Total,9.773492702899029,58.18824512697935
Italy,2021-Q3,Foreign country,Females,14.364540931705111,47.17723852708156
Italy,2021-Q3,Foreign country,Males,9.907896519030206,74.2340532395781
Italy,2021-Q3,Foreign country,Total,11.815963750435692,59.93998104664631
Italy,2021-Q3,Reporting country,Females,10.117258288028994,50.19615547181492
Italy,2021-Q3,Reporting country,Males,7.585125628140703,67.87947865423342
Italy,2021-Q3,Reporting country,Total,8.673831839952333,59.073256055260735
Italy,2021-Q3,Total,Females,10.56491141075277,49.87396834850677
Italy,2021-Q3,Total,Males,7.831624036049763,68.48811748998665
Italy,2021-Q3,Total,Total,9.00633590977271,59.16098673587389
Italy,2021-Q4,Foreign country,Females,18.05615179874646,46.738491674828595
Italy,2021-Q4,Foreign country,Males,11.397601180168046,73.1325109852295
Italy,2021-Q4,Foreign country,Total,14.241656570106839,59.421506525223236
Italy,2021-Q4,Reporting country,Females,8.929629943263611,51.604796094026476
Italy,2021-Q4,Reporting country,Males,8.335023815512947,67.35411785047789
Italy,2021-Q4,Reporting country,Total,8.593502395377358,59.50287195648859
Italy,2021-Q4,Total,Females,9.931397123956351,51.07134460427042
Italy,2021-Q4,Total,Males,8.678959878988692,67.9390172016505
Italy,2021-Q4,Total,Total,9.221549063474697,59.49288177675989
Italy,2022-Q1,Foreign country,Females,17.228661749209696,46.289839414624566
Italy,2022-Q1,Foreign country,Males,11.678927153180133,73.24407493386602
Italy,2022-Q1,Foreign country,Total,14.041646416688474,59.12924960139897
Italy,2022-Q1,Reporting country,Females,9.056872498138777,50.59820747864403
Italy,2022-Q1,Reporting country,Males,7.656982803543512,67.53045694346858
Italy,2022-Q1,Reporting country,Total,8.259047689759022,59.098953133127274
Italy,2022-Q1,Total,Females,9.950994522917266,50.12623426083421
Italy,2022-Q1,Total,Males,8.104098366587783,68.09803448368326
Italy,2022-Q1,Total,Total,8.897943008582148,59.100367147895525
Italy,2022-Q2,Foreign country,Females,15.29057406094968,47.17576833900646
Italy,2022-Q2,Foreign country,Males,9.449799986884384,75.40822456446945
Italy,2022-Q2,Foreign country,Total,11.934280438632852,60.573309488634884
Italy,2022-Q2,Reporting country,Females,8.741303106562057,51.877453131292484
Italy,2022-Q2,Reporting country,Males,6.8029730796176535,68.94719283195121
Italy,2022-Q2,Reporting country,Total,7.640968206440996,60.450476327253575
Italy,2022-Q2,Total,Females,9.438614057791675,51.36516577012923
Italy,2022-Q2,Total,Males,7.0924478232805,69.5832236647741
Italy,2022-Q2,Total,Total,8.105034000293527,60.462540000160935
Italy,2022-Q3,Foreign country,Females,13.69923354770505,48.07597918916265
Italy,2022-Q3,Foreign country,Males,8.006331200949681,75.1360086183679
Italy,2022-Q3,Foreign country,Total,10.447704899483272,60.9774262307712
Italy,2022-Q3,Reporting country,Females,8.83479417665297,51.193753802962846
Italy,2022-Q3,Reporting country,Males,6.538492608449793,69.13851008139216
Italy,2022-Q3,Reporting country,Total,7.525310943267543,60.202443846433084
Italy,2022-Q3,Total,Females,9.363822421147262,50.85290535138412
Italy,2022-Q3,Total,Males,6.699435776383211,69.73744372065002
Italy,2022-Q3,Total,Total,7.843080890626411,60.283506954704436
Italy,2022-Q4,Foreign country,Females,15.264992403253194,48.62051282051282
Italy,2022-Q4,Foreign country,Males,9.037472446730346,75.71579474064603
Italy,2022-Q4,Foreign country,Total,11.701070336391437,61.62136207218503
Italy,2022-Q4,Reporting country,Females,8.449404262460144,52.46209047799354
Italy,2022-Q4,Reporting country,Males,7.004827031375704,68.69291338582677
Italy,2022-Q4,Reporting country,Total,7.631895248675129,60.623382677240635
Italy,2022-Q4,Total,Females,9.165235185341631,52.05962890635507
Italy,2022-Q4,Total,Males,7.223327182256177,69.37110092235667
Italy,2022-Q4,Total,Total,8.064522690750799,60.72391137862929
Italy,2023-Q1,Foreign country,Females,15.680281559692508,47.36239725314743
Italy,2023-Q1,Foreign country,Males,11.040454606954404,73.86395551311577
Italy,2023-Q1,Foreign country,Total,12.998944446616365,60.10371090584995
Italy,2023-Q1,Reporting country,Females,8.848549452386925,52.3950549054473
Italy,2023-Q1,Reporting country,Males,7.223084430649108,68.89539719126488
Italy,2023-Q1,Reporting country,Total,7.927862612714668,60.69115890083633
Italy,2023-Q1,Total,Females,9.541249941306287,51.868484535194284
Italy,2023-Q1,Total,Males,7.6265487738575555,69.36568647463928
Italy,2023-Q1,Total,Total,8.454438773231331,60.6272151796615
Italy,2023-Q2,Foreign country,Females,14.373060777514146,47.9066680281834
Italy,2023-Q2,Foreign country,Males,9.542343309622868,75.27362072816618
Italy,2023-Q2,Foreign country,Total,11.589327146171694,60.97613015068676
Italy,2023-Q2,Reporting country,Females,7.886679276436103,53.12112044547832
Italy,2023-Q2,Reporting country,Males,6.588548475269175,70.14152879655904
Italy,2023-Q2,Reporting country,Total,7.148329067378059,61.686330745718166
Italy,2023-Q2,Total,Females,8.553131241151043,52.56978994291751
Italy,2023-Q2,Total,Males,6.900461306254916,70.63374299753772
Italy,2023-Q2,Total,Total,7.6118366885685225,61.61399202209267
Italy,2023-Q3,Foreign country,Females,12.683790965456154,49.41848806897934
Italy,2023-Q3,Foreign country,Males,8.603778553090645,76.73261854758483
Italy,2023-Q3,Foreign country,Total,10.343264982440239,62.40996793018243
Italy,2023-Q3,Reporting country,Females,8.275309110857915,52.57445200302343
Italy,2023-Q3,Reporting country,Males,6.1824553020348025,70.22491669200184
Italy,2023-Q3,Reporting country,Total,7.08224039500077,61.46232956899191
Italy,2023-Q3,Total,Females,8.744426323777562,52.235028760751554
Italy,2023-Q3,Total,Males,6.442149229982383,70.86110886934065
Italy,2023-Q3,Total,Total,7.431518225347776,61.561692623933496
Italy,2023-Q4,Foreign country,Females,14.043772798332462,50.14441347859133
Italy,2023-Q4,Foreign country,Males,8.605965050584679,76.61214824604879
Italy,2023-Q4,Foreign country,Total,10.948195249672715,62.83052726025229
Italy,2023-Q4,Reporting country,Females,8.132865690117598,53.804094998157304
Italy,2023-Q4,Reporting country,Males,6.66497437768717,70.15849164609496
Italy,2023-Q4,Reporting country,Total,7.302625088564228,62.034961362442786
Italy,2023-Q4,Total,Females,8.767206645706752,53.411924733620495
Italy,2023-Q4,Total,Males,6.87338976812661,70.78955155623706
Italy,2023-Q4,Total,Total,7.695849766762097,62.11502293021777
Italy,2024-Q1,Foreign country,Females,15.21566551997883,48.18787909168379
Italy,2024-Q1,Foreign country,Males,9.061149666099254,75.35398470135084
Italy,2024-Q1,Foreign country,Total,11.68313855172673,61.236028243141135
Italy,2024-Q1,Reporting country,Females,8.26087860886929,53.28464507710987
Italy,2024-Q1,Reporting country,Males,6.778271321902214,69.8301769784859
Italy,2024-Q1,Reporting country,Total,7.421068294750512,61.611057263831334
Italy,2024-Q1,Total,Females,8.99373936016819,52.732888452872494
Italy,2024-Q1,Total,Males,7.025039745627979,70.37568295002175
Italy,2024-Q1,Total,Total,7.877033571799527,61.569072725266984
Italy,2024-Q2,Foreign country,Females,11.930341361982325,49.93859002702039
Italy,2024-Q2,Foreign country,Males,8.996670226801532,76.02078303768238
Italy,2024-Q2,Foreign country,Total,10.229797152117701,62.54916389657185
Italy,2024-Q2,Reporting country,Females,7.25752786557977,53.918972833774625
Italy,2024-Q2,Reporting country,Males,5.721108919115356,70.5128970980036
Italy,2024-Q2,Reporting country,Total,6.388168652711652,62.26519403415577
Italy,2024-Q2,Total,Females,7.757364204350288,53.475380367800994
Italy,2024-Q2,Total,Males,6.090345438441099,71.07141516466191
Italy,2024-Q2,Total,Total,6.811952966139156,62.2891372085527
Italy,2024-Q3,Foreign country,Females,9.722948248823837,51.21589561091341
Italy,2024-Q3,Foreign country,Males,9.097055750199766,76.38551727700016
Italy,2024-Q3,Foreign country,Total,9.35957040400764,63.523855226934046
Italy,2024-Q3,Reporting country,Females,5.746118914352097,53.85659803519274
Italy,2024-Q3,Reporting country,Males,4.901411157918342,70.96361637024289
Italy,2024-Q3,Reporting country,Total,5.265722926687071,62.45150790886489
Italy,2024-Q3,Total,Females,6.177002486624971,53.568739647643426
Italy,2024-Q3,Total,Males,5.384724387133343,71.52766246913448
Italy,2024-Q3,Total,Total,5.724845132385528,62.56624937943619
Italy,2024-Q4,Foreign country,Females,11.953612845673506,48.47740667976424
Italy,2024-Q4,Foreign country,Males,7.940153960764838,76.05005384891534
Italy,2024-Q4,Foreign country,Total,9.587085438172632,61.965929902907746
Italy,2024-Q4,Reporting country,Females,6.258018381811683,53.86223564954683
Italy,2024-Q4,Reporting country,Males,5.34482482674733,70.71779603257164
Italy,2024-Q4,Reporting country,Total,5.739448140473334,62.33464157566069
Italy,2024-Q4,Total,Females,6.85869636792941,53.27235553642527
Italy,2024-Q4,Total,Males,5.640771193648994,71.27628246657636
Italy,2024-Q4,Total,Total,6.164126071718752,62.29611142420095
Latvia,1998-Q2,Total,Females,13.702190865206088,55.56485355648536
Latvia,1998-Q2,Total,Males,15.553271668379583,64.43602143510651
Latvia,1998-Q2,Total,Total,14.665003563791872,59.802697302697304
Latvia,1998-Q4,Total,Females,13.864025899828603,54.070531978481775
Latvia,1998-Q4,Total,Males,13.589567604667128,65.82146124689584
Latvia,1998-Q4,Total,Total,13.719649787886992,59.6903096903097
Latvia,1999-Q2,Total,Females,13.638109873223204,53.73491095972271
Latvia,1999-Q2,Total,Males,14.308093994778067,64.41188015177288
Latvia,1999-Q2,Total,Total,13.989589991781573,58.83565494409394
Latvia,1999-Q4,Total,Females,13.312871666986382,54.1771545007791
Latvia,1999-Q4,Total,Males,15.638651057137867,63.0733045864367
Latvia,1999-Q4,Total,Total,14.529992684711049,58.433358339584906
Latvia,2000-Q2,Total,Females,13.63106796116505,53.26946107784431
Latvia,2000-Q2,Total,Males,15.282748747315678,61.85809486475892
Latvia,2000-Q2,Total,Total,14.4905941516111,57.376741860901085
Latvia,2000-Q4,Total,Females,13.219820164530322,54.32335329341318
Latvia,2000-Q4,Total,Males,15.663749088256749,60.42075003266692
Latvia,2000-Q4,Total,Total,14.471104472038093,57.245516465662696
Latvia,2001-Q2,Total,Females,12.759815242494223,55.11791879406759
Latvia,2001-Q2,Total,Males,15.414507772020725,61.38042164630052
Latvia,2001-Q2,Total,Total,14.113207547169813,58.08715625598162
Latvia,2001-Q4,Total,Females,12.874540885366326,54.78969122295161
Latvia,2001-Q4,Total,Males,14.698307579102282,62.203139675298544
Latvia,2001-Q4,Total,Total,13.8090300688095,58.32004592129599
Latvia,2002-Q1,Total,Females,12.745681953543778,53.899926416482714
Latvia,2002-Q1,Total,Males,13.813813813813812,62.22553537544051
Latvia,2002-Q1,Total,Total,13.304389773275446,57.86118980169972
Latvia,2002-Q2,Total,Females,12.842822016266314,56.5121412803532
Latvia,2002-Q2,Total,Males,15.175310445580713,63.00013563000137
Latvia,2002-Q2,Total,Total,14.02954566570659,59.59296708958588
Latvia,2002-Q3,Total,Females,10.752479097802839,56.303654648025514
Latvia,2002-Q3,Total,Males,11.18337850045167,66.82522424571896
Latvia,2002-Q3,Total,Total,10.974810375503322,61.28803506962351
Latvia,2002-Q4,Total,Females,10.768072289156626,58.13097866077999
Latvia,2002-Q4,Total,Males,13.319897398314403,64.16655364166554
Latvia,2002-Q4,Total,Total,12.06240133717151,60.9969730147485
Latvia,2003-Q1,Total,Females,12.016332879642233,55.80219509187323
Latvia,2003-Q1,Total,Males,11.751662971175165,65.22392135445112
Latvia,2003-Q1,Total,Total,11.879499810534295,60.27344003110219
Latvia,2003-Q2,Total,Females,12.094620373903089,56.83808114440745
Latvia,2003-Q2,Total,Males,12.376514445479964,64.23008607733297
Latvia,2003-Q2,Total,Total,12.237201847836335,60.338345864661655
Latvia,2003-Q3,Total,Females,11.59528707686553,58.3055863854976
Latvia,2003-Q3,Total,Males,12.558643089137494,66.1118690313779
Latvia,2003-Q3,Total,Total,12.075298438934801,62.01580515610831
Latvia,2003-Q4,Total,Females,11.671497584541063,56.36946602540388
Latvia,2003-Q4,Total,Males,10.3954802259887,64.90725586470266
Latvia,2003-Q4,Total,Total,11.015736766809727,60.42746113989638
Latvia,2004-Q1,Foreign country,Females,,
Latvia,2004-Q1,Foreign country,Males,,0.0
Latvia,2004-Q1,Foreign country,Total,0.0,55.55555555555556
Latvia,2004-Q1,Reporting country,Females,12.490392006149117,57.03193487789605
Latvia,2004-Q1,Reporting country,Males,12.483524759932216,64.40349175557711
Latvia,2004-Q1,Reporting country,Total,12.486923442700904,60.535491086112756
Latvia,2004-Q1,Total,Females,12.607449856733524,56.94548170276326
Latvia,2004-Q1,Total,Males,12.5,64.40422322775264
Latvia,2004-Q1,Total,Total,12.553051023295295,60.490605427974955
Latvia,2004-Q2,Foreign country,Females,,
Latvia,2004-Q2,Foreign country,Males,,0.0
Latvia,2004-Q2,Foreign country,Total,0.0,62.698412698412696
Latvia,2004-Q2,Reporting country,Females,12.734009360374415,56.105817452357066
Latvia,2004-Q2,Reporting country,Males,11.307287753568747,65.35640138408304
Latvia,2004-Q2,Reporting country,Total,12.00842024686633,60.496019998684304
Latvia,2004-Q2,Total,Females,12.669771051610399,56.02439631565845
Latvia,2004-Q2,Total,Males,11.245353159851302,65.46003016591251
Latvia,2004-Q2,Total,Total,11.943415930883889,60.51017745302714
Latvia,2004-Q3,Foreign country,Females,,
Latvia,2004-Q3,Foreign country,Males,,0.0
Latvia,2004-Q3,Foreign country,Total,0.0,47.72727272727273
Latvia,2004-Q3,Reporting country,Females,11.149425287356323,58.12758491038977
Latvia,2004-Q3,Reporting country,Males,11.28375878653348,66.39900318427246
Latvia,2004-Q3,Reporting country,Total,11.227178618482966,62.057623996842516
Latvia,2004-Q3,Total,Females,11.356286855621075,58.003485187951206
Latvia,2004-Q3,Total,Males,11.475109809663252,66.24657534246575
Latvia,2004-Q3,Total,Total,11.41684544352206,61.93426372766402
Latvia,2004-Q4,Foreign country,Females,,0.0
Latvia,2004-Q4,Foreign country,Males,,
Latvia,2004-Q4,Foreign country,Total,0.0,51.21951219512195
Latvia,2004-Q4,Reporting country,Females,12.18351418237198,57.886811394152346
Latvia,2004-Q4,Reporting country,Males,11.433414955735545,64.92681579674122
Latvia,2004-Q4,Reporting country,Total,11.80647604620337,61.23857734534219
Latvia,2004-Q4,Total,Females,12.313221108379041,57.6923076923077
Latvia,2004-Q4,Total,Males,11.461638977039385,64.97260273972603
Latvia,2004-Q4,Total,Total,11.884629838406614,61.1582105125864
Latvia,2005-Q1,Foreign country,Females,,0.0
Latvia,2005-Q1,Foreign country,Males,,
Latvia,2005-Q1,Foreign country,Total,0.0,0.0
Latvia,2005-Q1,Reporting country,Females,12.497532082922014,56.42266072565245
Latvia,2005-Q1,Reporting country,Males,11.016949152542372,65.88563458856346
Latvia,2005-Q1,Reporting country,Total,11.739759036144578,60.93438040729403
Latvia,2005-Q1,Total,Females,12.549173878835562,55.987910842463165
Latvia,2005-Q1,Total,Males,11.144297181258167,65.80038706110037
Latvia,2005-Q1,Total,Total,11.828368930179103,60.66956636351654
Latvia,2005-Q2,Foreign country,Females,,
Latvia,2005-Q2,Foreign country,Males,,
Latvia,2005-Q2,Foreign country,Total,0.0,59.64912280701754
Latvia,2005-Q2,Reporting country,Females,9.817617384555685,58.94963846251427
Latvia,2005-Q2,Reporting country,Males,10.841086007214733,65.57262569832403
Latvia,2005-Q2,Reporting country,Total,10.345489443378119,62.11275096396756
Latvia,2005-Q2,Total,Females,9.965304548959137,58.82130714015867
Latvia,2005-Q2,Total,Males,10.868747649492292,65.64187785625259
Latvia,2005-Q2,Total,Total,10.42261564820103,62.06964780371983
Latvia,2005-Q3,Foreign country,Females,,0.0
Latvia,2005-Q3,Foreign country,Males,,0.0
Latvia,2005-Q3,Foreign country,Total,0.0,49.056603773584904
Latvia,2005-Q3,Reporting country,Females,9.289509938988388,58.688733290897524
Latvia,2005-Q3,Reporting country,Males,9.790732436472346,67.38311235170971
Latvia,2005-Q3,Reporting country,Total,9.546630882775807,62.83621837549933
Latvia,2005-Q3,Total,Females,9.442815249266861,58.33018511522477
Latvia,2005-Q3,Total,Males,9.689349112426036,67.47720364741642
Latvia,2005-Q3,Total,Total,9.569514397035068,62.69187693523948
Latvia,2005-Q4,Foreign country,Females,,0.0
Latvia,2005-Q4,Foreign country,Males,,97.18309859154931
Latvia,2005-Q4,Foreign country,Total,0.0,73.72262773722628
Latvia,2005-Q4,Reporting country,Females,8.179162609542356,59.86031746031746
Latvia,2005-Q4,Reporting country,Males,9.214299369145479,66.38244338831423
Latvia,2005-Q4,Reporting country,Total,8.701524213775807,62.969124301304234
Latvia,2005-Q4,Total,Females,8.498747350163809,59.77836544515803
Latvia,2005-Q4,Total,Males,9.09433962264151,66.68050941306755
Latvia,2005-Q4,Total,Total,8.810068649885585,63.07286515001649
Latvia,2006-Q1,Foreign country,Females,,
Latvia,2006-Q1,Foreign country,Males,,
Latvia,2006-Q1,Foreign country,Total,0.0,67.79661016949152
Latvia,2006-Q1,Reporting country,Females,8.569166831585196,59.185242121445036
Latvia,2006-Q1,Reporting country,Males,8.739875682802788,68.13897875931917
Latvia,2006-Q1,Reporting country,Total,8.666280640802933,63.45289976533691
Latvia,2006-Q1,Total,Females,8.783651011986638,59.05331467107775
Latvia,2006-Q1,Total,Males,8.637379002233804,68.36166062970187
Latvia,2006-Q1,Total,Total,8.718929254302104,63.496708119970734
Latvia,2006-Q2,Foreign country,Females,,
Latvia,2006-Q2,Foreign country,Males,,
Latvia,2006-Q2,Foreign country,Total,0.0,76.22950819672131
Latvia,2006-Q2,Reporting country,Females,6.599081866870697,62.57849545046778
Latvia,2006-Q2,Reporting country,Males,8.195798949737435,68.73069362538612
Latvia,2006-Q2,Reporting country,Total,7.40530303030303,65.5142378559464
Latvia,2006-Q2,Total,Females,6.695751138088012,62.59066038936252
Latvia,2006-Q2,Total,Males,8.110616184112844,68.89259877573734
Latvia,2006-Q2,Total,Total,7.410881801125703,65.60111650162823
Latvia,2006-Q3,Foreign country,Females,,
Latvia,2006-Q3,Foreign country,Males,,
Latvia,2006-Q3,Foreign country,Total,0.0,76.53061224489795
Latvia,2006-Q3,Reporting country,Females,5.528021349599695,63.37127509911754
Latvia,2006-Q3,Reporting country,Males,6.805905653583003,72.5437981779958
Latvia,2006-Q3,Reporting country,Total,6.194444444444445,67.7432296890672
Latvia,2006-Q3,Total,Females,5.690440060698027,63.2523221783942
Latvia,2006-Q3,Total,Males,6.734366648850881,72.75507367250486
Latvia,2006-Q3,Total,Total,6.238515251745682,67.80043845080715
Latvia,2006-Q4,Foreign country,Females,,
Latvia,2006-Q4,Foreign country,Males,,
Latvia,2006-Q4,Foreign country,Total,,83.47107438016529
Latvia,2006-Q4,Reporting country,Females,6.628131021194605,62.117134435473545
Latvia,2006-Q4,Reporting country,Males,6.534508076358297,71.49677057006458
Latvia,2006-Q4,Reporting country,Total,6.580184245158864,66.58626465661641
Latvia,2006-Q4,Total,Females,6.571155682903533,62.2343809644993
Latvia,2006-Q4,Total,Males,6.468023255813954,71.55963302752293
Latvia,2006-Q4,Total,Total,6.518297793090603,66.69102504484155
Latvia,2007-Q1,Foreign country,Females,0.0,57.55395683453237
Latvia,2007-Q1,Foreign country,Males,0.0,54.86725663716814
Latvia,2007-Q1,Foreign country,Total,0.0,56.126482213438734
Latvia,2007-Q1,Reporting country,Females,6.13582208101668,62.02598084240913
Latvia,2007-Q1,Reporting country,Males,8.297753851865602,70.29026750142289
Latvia,2007-Q1,Reporting country,Total,7.25319006044325,65.99535772801748
Latvia,2007-Q1,Total,Females,6.185365853658537,61.890047637440446
Latvia,2007-Q1,Total,Males,8.304307974335472,70.03220837417729
Latvia,2007-Q1,Total,Total,7.287334593572778,65.80130140202589
Latvia,2007-Q2,Foreign country,Females,,58.42696629213483
Latvia,2007-Q2,Foreign country,Males,,75.5813953488372
Latvia,2007-Q2,Foreign country,Total,,70.11494252873564
Latvia,2007-Q2,Reporting country,Females,6.076923076923077,63.643471462079745
Latvia,2007-Q2,Reporting country,Males,7.0480463638063195,71.43678160919539
Latvia,2007-Q2,Reporting country,Total,6.569343065693429,67.35000683340166
Latvia,2007-Q2,Total,Females,6.015610127546165,63.57667052916184
Latvia,2007-Q2,Total,Males,6.8682820185826206,71.57260887830836
Latvia,2007-Q2,Total,Total,6.451312604729101,67.41128328972965
Latvia,2007-Q3,Foreign country,Females,,0.0
Latvia,2007-Q3,Foreign country,Males,0.0,82.71604938271605
Latvia,2007-Q3,Foreign country,Total,0.0,77.5
Latvia,2007-Q3,Reporting country,Females,5.445920303605313,64.50485436893204
Latvia,2007-Q3,Reporting country,Males,5.984280100035728,74.62072876790018
Latvia,2007-Q3,Reporting country,Total,5.723224144276776,69.3327919880904
Latvia,2007-Q3,Total,Females,5.4727307039063975,64.490794386507
Latvia,2007-Q3,Total,Males,5.956996827634825,74.73743173225039
Latvia,2007-Q3,Total,Total,5.714025334912969,69.40363587576306
Latvia,2007-Q4,Foreign country,Females,0.0,69.35483870967741
Latvia,2007-Q4,Foreign country,Males,0.0,79.66101694915254
Latvia,2007-Q4,Foreign country,Total,0.0,75.0
Latvia,2007-Q4,Reporting country,Females,4.967197750702906,65.81851226794755
Latvia,2007-Q4,Reporting country,Males,5.700968088920761,74.27280429257272
Latvia,2007-Q4,Reporting country,Total,5.3422523595711535,69.86338428242934
Latvia,2007-Q4,Total,Females,5.016722408026755,65.81691772885283
Latvia,2007-Q4,Total,Males,5.6701030927835046,74.317322503851
Latvia,2007-Q4,Total,Total,5.350654069767442,69.89333869993963
Latvia,2008-Q1,Foreign country,Females,0.0,60.841423948220076
Latvia,2008-Q1,Foreign country,Males,8.583690987124463,75.80071174377224
