reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE
Total,Between border crossing points - at sea,Total,Total,Total,Person,Estonia,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Estonia,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2021,4800
Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2022,13110
Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2023,41715
Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,European Union - 27 countries (from 2020),2021,72285
Total,Between border crossing points - at sea,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,199520
Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,France,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2023,80
Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2019,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2020,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Iceland,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2021,67475
Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2022,105130
Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2023,157650
Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2021,10
Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2022,15
Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2023,5
Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2023,5
Total,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2022,160
Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2023,40
Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2021,5
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2023,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2021,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2022,0
Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2022,1080
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2023,810
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2021,770
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2022,1555
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2023,1120
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2020,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2023,1120
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2021,335
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2022,200
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2023,365
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2021,60
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2022,185
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2023,770
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2021,90
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2022,380
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2023,300
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2021,30
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2022,45
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2023,100
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,105455
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2021,70
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2022,420
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2023,435
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2021,3125
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2022,5145
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2023,6965
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2021,1735
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2022,1440
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2023,820
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2021,59725
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2022,62995
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2023,57305
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2019,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2020,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2022,5
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Iceland,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2021,1810
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2022,5100
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2023,10635
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2022,45
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2022,13300
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2023,7505
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2021,50
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2022,85
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2023,380
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2021,280
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2022,335
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2023,330
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2021,100
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2022,40
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2023,50
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2021,3665
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2022,4095
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2023,5710
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2022,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2021,3105
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2022,6530
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2023,10325
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2021,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2022,405
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2023,770
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2021,3095
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2022,2895
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2023,0
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2021,15
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2022,15
Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2023,5
Total,In the external border area,Total,Total,Total,Person,Austria,2021,0
Total,In the external border area,Total,Total,Total,Person,Austria,2022,105545
Total,In the external border area,Total,Total,Total,Person,Austria,2023,59465
Total,In the external border area,Total,Total,Total,Person,Belgium,2021,0
Total,In the external border area,Total,Total,Total,Person,Belgium,2022,1080
Total,In the external border area,Total,Total,Total,Person,Belgium,2023,810
Total,In the external border area,Total,Total,Total,Person,Bulgaria,2021,2765
Total,In the external border area,Total,Total,Total,Person,Bulgaria,2022,7255
Total,In the external border area,Total,Total,Total,Person,Bulgaria,2023,4915
Total,In the external border area,Total,Total,Total,Person,Switzerland,2020,0
Total,In the external border area,Total,Total,Total,Person,Switzerland,2021,0
Total,In the external border area,Total,Total,Total,Person,Switzerland,2022,0
Total,In the external border area,Total,Total,Total,Person,Switzerland,2023,0
Total,In the external border area,Total,Total,Total,Person,Cyprus,2021,0
Total,In the external border area,Total,Total,Total,Person,Cyprus,2022,0
Total,In the external border area,Total,Total,Total,Person,Cyprus,2023,6835
Total,In the external border area,Total,Total,Total,Person,Czechia,2021,335
Total,In the external border area,Total,Total,Total,Person,Czechia,2022,200
Total,In the external border area,Total,Total,Total,Person,Czechia,2023,365
Total,In the external border area,Total,Total,Total,Person,Germany,2021,0
Total,In the external border area,Total,Total,Total,Person,Germany,2022,0
Total,In the external border area,Total,Total,Total,Person,Germany,2023,0
Total,In the external border area,Total,Total,Total,Person,Denmark,2021,60
Total,In the external border area,Total,Total,Total,Person,Denmark,2022,195
Total,In the external border area,Total,Total,Total,Person,Denmark,2023,780
Total,In the external border area,Total,Total,Total,Person,Estonia,2021,90
Total,In the external border area,Total,Total,Total,Person,Estonia,2022,380
Total,In the external border area,Total,Total,Total,Person,Estonia,2023,310
Total,In the external border area,Total,Total,Total,Person,Greece,2021,10870
Total,In the external border area,Total,Total,Total,Person,Greece,2022,20320
Total,In the external border area,Total,Total,Total,Person,Greece,2023,49435
Total,In the external border area,Total,Total,Total,Person,Spain,2021,0
Total,In the external border area,Total,Total,Total,Person,Spain,2022,0
Total,In the external border area,Total,Total,Total,Person,Spain,2023,0
Total,In the external border area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,500090
Total,In the external border area,Total,Total,Total,Person,Finland,2021,70
Total,In the external border area,Total,Total,Total,Person,Finland,2022,420
Total,In the external border area,Total,Total,Total,Person,Finland,2023,450
Total,In the external border area,Total,Total,Total,Person,France,2021,3125
Total,In the external border area,Total,Total,Total,Person,France,2022,5145
Total,In the external border area,Total,Total,Total,Person,France,2023,6965
Total,In the external border area,Total,Total,Total,Person,Croatia,2021,2900
Total,In the external border area,Total,Total,Total,Person,Croatia,2022,13135
Total,In the external border area,Total,Total,Total,Person,Croatia,2023,13080
Total,In the external border area,Total,Total,Total,Person,Hungary,2021,121135
Total,In the external border area,Total,Total,Total,Person,Hungary,2022,195680
Total,In the external border area,Total,Total,Total,Person,Hungary,2023,147735
Total,In the external border area,Total,Total,Total,Person,Ireland,2019,0
Total,In the external border area,Total,Total,Total,Person,Ireland,2020,0
Total,In the external border area,Total,Total,Total,Person,Ireland,2021,0
Total,In the external border area,Total,Total,Total,Person,Ireland,2022,5
Total,In the external border area,Total,Total,Total,Person,Ireland,2023,0
Total,In the external border area,Total,Total,Total,Person,Iceland,2021,0
Total,In the external border area,Total,Total,Total,Person,Italy,2021,69285
Total,In the external border area,Total,Total,Total,Person,Italy,2022,110230
Total,In the external border area,Total,Total,Total,Person,Italy,2023,168285
Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2021,0
Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2022,0
Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2023,0
Total,In the external border area,Total,Total,Total,Person,Lithuania,2021,0
Total,In the external border area,Total,Total,Total,Person,Lithuania,2022,0
Total,In the external border area,Total,Total,Total,Person,Lithuania,2023,0
Total,In the external border area,Total,Total,Total,Person,Luxembourg,2021,0
Total,In the external border area,Total,Total,Total,Person,Luxembourg,2022,45
Total,In the external border area,Total,Total,Total,Person,Luxembourg,2023,0
Total,In the external border area,Total,Total,Total,Person,Latvia,2021,50
Total,In the external border area,Total,Total,Total,Person,Latvia,2022,13540
Total,In the external border area,Total,Total,Total,Person,Latvia,2023,14085
Total,In the external border area,Total,Total,Total,Person,Montenegro,2021,65
Total,In the external border area,Total,Total,Total,Person,Montenegro,2022,180
Total,In the external border area,Total,Total,Total,Person,Montenegro,2023,390
Total,In the external border area,Total,Total,Total,Person,Malta,2021,280
Total,In the external border area,Total,Total,Total,Person,Malta,2022,335
Total,In the external border area,Total,Total,Total,Person,Malta,2023,330
Total,In the external border area,Total,Total,Total,Person,Netherlands,2021,100
Total,In the external border area,Total,Total,Total,Person,Netherlands,2022,40
Total,In the external border area,Total,Total,Total,Person,Netherlands,2023,55
Total,In the external border area,Total,Total,Total,Person,Norway,2021,0
Total,In the external border area,Total,Total,Total,Person,Norway,2022,0
Total,In the external border area,Total,Total,Total,Person,Poland,2021,6560
Total,In the external border area,Total,Total,Total,Person,Poland,2022,4595
Total,In the external border area,Total,Total,Total,Person,Poland,2023,6065
Total,In the external border area,Total,Total,Total,Person,Portugal,2021,0
Total,In the external border area,Total,Total,Total,Person,Portugal,2022,0
Total,In the external border area,Total,Total,Total,Person,Portugal,2023,0
Total,In the external border area,Total,Total,Total,Person,Romania,2021,9000
Total,In the external border area,Total,Total,Total,Person,Romania,2022,14950
Total,In the external border area,Total,Total,Total,Person,Romania,2023,18685
Total,In the external border area,Total,Total,Total,Person,Sweden,2021,285
Total,In the external border area,Total,Total,Total,Person,Sweden,2022,405
Total,In the external border area,Total,Total,Total,Person,Sweden,2023,770
Total,In the external border area,Total,Total,Total,Person,Slovenia,2021,10965
Total,In the external border area,Total,Total,Total,Person,Slovenia,2022,32550
Total,In the external border area,Total,Total,Total,Person,Slovenia,2023,0
Total,In the external border area,Total,Total,Total,Person,Slovakia,2021,200
Total,In the external border area,Total,Total,Total,Person,Slovakia,2022,550
Total,In the external border area,Total,Total,Total,Person,Slovakia,2023,660
Total,In the inland area,Total,Total,Total,Person,Austria,2021,38410
Total,In the inland area,Total,Total,Total,Person,Austria,2022,0
Total,In the inland area,Total,Total,Total,Person,Belgium,2021,10885
Total,In the inland area,Total,Total,Total,Person,Belgium,2022,9885
Total,In the inland area,Total,Total,Total,Person,Belgium,2023,10010
Total,In the inland area,Total,Total,Total,Person,Bulgaria,2021,435
Total,In the inland area,Total,Total,Total,Person,Bulgaria,2022,2875
Total,In the inland area,Total,Total,Total,Person,Bulgaria,2023,17890
Total,In the inland area,Total,Total,Total,Person,Switzerland,2020,11020
Total,In the inland area,Total,Total,Total,Person,Switzerland,2021,12175
Total,In the inland area,Total,Total,Total,Person,Switzerland,2022,15130
Total,In the inland area,Total,Total,Total,Person,Switzerland,2023,19280
Total,In the inland area,Total,Total,Total,Person,Cyprus,2021,0
Total,In the inland area,Total,Total,Total,Person,Cyprus,2022,0
Total,In the inland area,Total,Total,Total,Person,Cyprus,2023,3280
Total,In the inland area,Total,Total,Total,Person,Czechia,2021,10705
Total,In the inland area,Total,Total,Total,Person,Czechia,2022,28930
Total,In the inland area,Total,Total,Total,Person,Czechia,2023,10820
Total,In the inland area,Total,Total,Total,Person,Germany,2021,120285
Total,In the inland area,Total,Total,Total,Person,Germany,2022,198310
Total,In the inland area,Total,Total,Total,Person,Germany,2023,263670
Total,In the inland area,Total,Total,Total,Person,Denmark,2021,365
Total,In the inland area,Total,Total,Total,Person,Denmark,2022,315
Total,In the inland area,Total,Total,Total,Person,Denmark,2023,320
Total,In the inland area,Total,Total,Total,Person,Estonia,2021,765
Total,In the inland area,Total,Total,Total,Person,Estonia,2022,690
Total,In the inland area,Total,Total,Total,Person,Estonia,2023,610
Total,In the inland area,Total,Total,Total,Person,Greece,2021,27145
Total,In the inland area,Total,Total,Total,Person,Greece,2022,28740
Total,In the inland area,Total,Total,Total,Person,Greece,2023,22665
Total,In the inland area,Total,Total,Total,Person,Spain,2021,30615
Total,In the inland area,Total,Total,Total,Person,Spain,2022,68100
Total,In the inland area,Total,Total,Total,Person,Spain,2023,90860
Total,In the inland area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,761020
Total,In the inland area,Total,Total,Total,Person,Finland,2021,1025
Total,In the inland area,Total,Total,Total,Person,Finland,2022,770
Total,In the inland area,Total,Total,Total,Person,Finland,2023,650
Total,In the inland area,Total,Total,Total,Person,France,2021,114145
Total,In the inland area,Total,Total,Total,Person,France,2022,109990
Total,In the inland area,Total,Total,Total,Person,France,2023,112010
Total,In the inland area,Total,Total,Total,Person,Croatia,2021,10640
Total,In the inland area,Total,Total,Total,Person,Croatia,2022,30695
Total,In the inland area,Total,Total,Total,Person,Croatia,2023,54870
Total,In the inland area,Total,Total,Total,Person,Hungary,2021,13005
Total,In the inland area,Total,Total,Total,Person,Hungary,2022,26835
Total,In the inland area,Total,Total,Total,Person,Hungary,2023,12045
Total,In the inland area,Total,Total,Total,Person,Ireland,2019,0
Total,In the inland area,Total,Total,Total,Person,Ireland,2020,0
Total,In the inland area,Total,Total,Total,Person,Ireland,2021,545
Total,In the inland area,Total,Total,Total,Person,Ireland,2022,1240
Total,In the inland area,Total,Total,Total,Person,Ireland,2023,1485
Total,In the inland area,Total,Total,Total,Person,Iceland,2021,130
Total,In the inland area,Total,Total,Total,Person,Italy,2021,22785
Total,In the inland area,Total,Total,Total,Person,Italy,2022,28185
Total,In the inland area,Total,Total,Total,Person,Italy,2023,26460
Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2021,55
Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2022,20
Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2023,15
Total,In the inland area,Total,Total,Total,Person,Lithuania,2021,0
Total,In the inland area,Total,Total,Total,Person,Lithuania,2022,0
Total,In the inland area,Total,Total,Total,Person,Lithuania,2023,0
Total,In the inland area,Total,Total,Total,Person,Luxembourg,2021,1045
Total,In the inland area,Total,Total,Total,Person,Luxembourg,2022,975
Total,In the inland area,Total,Total,Total,Person,Luxembourg,2023,1045
Total,In the inland area,Total,Total,Total,Person,Latvia,2021,125
Total,In the inland area,Total,Total,Total,Person,Latvia,2022,35
Total,In the inland area,Total,Total,Total,Person,Latvia,2023,120
Total,In the inland area,Total,Total,Total,Person,Montenegro,2021,1065
Total,In the inland area,Total,Total,Total,Person,Montenegro,2022,840
Total,In the inland area,Total,Total,Total,Person,Montenegro,2023,605
Total,In the inland area,Total,Total,Total,Person,Malta,2021,540
Total,In the inland area,Total,Total,Total,Person,Malta,2022,1070
Total,In the inland area,Total,Total,Total,Person,Malta,2023,1365
Total,In the inland area,Total,Total,Total,Person,Netherlands,2021,4915
Total,In the inland area,Total,Total,Total,Person,Netherlands,2022,5470
Total,In the inland area,Total,Total,Total,Person,Netherlands,2023,6475
Total,In the inland area,Total,Total,Total,Person,Norway,2021,0
Total,In the inland area,Total,Total,Total,Person,Norway,2022,2305
Total,In the inland area,Total,Total,Total,Person,Norway,2023,3360
Total,In the inland area,Total,Total,Total,Person,Poland,2021,6235
Total,In the inland area,Total,Total,Total,Person,Poland,2022,5915
Total,In the inland area,Total,Total,Total,Person,Poland,2023,10415
Total,In the inland area,Total,Total,Total,Person,Portugal,2021,1855
Total,In the inland area,Total,Total,Total,Person,Portugal,2022,2170
Total,In the inland area,Total,Total,Total,Person,Portugal,2023,1615
Total,In the inland area,Total,Total,Total,Person,Romania,2021,1780
Total,In the inland area,Total,Total,Total,Person,Romania,2022,3520
Total,In the inland area,Total,Total,Total,Person,Romania,2023,2705
Total,In the inland area,Total,Total,Total,Person,Sweden,2021,2350
Total,In the inland area,Total,Total,Total,Person,Sweden,2022,2050
Total,In the inland area,Total,Total,Total,Person,Sweden,2023,1740
Total,In the inland area,Total,Total,Total,Person,Slovenia,2021,3465
Total,In the inland area,Total,Total,Total,Person,Slovenia,2022,2665
Total,In the inland area,Total,Total,Total,Person,Slovenia,2023,61245
Total,In the inland area,Total,Total,Total,Person,Slovakia,2021,1515
Total,In the inland area,Total,Total,Total,Person,Slovakia,2022,11155
Total,In the inland area,Total,Total,Total,Person,Slovakia,2023,46655
Total,Total,Total,Total,Total,Person,Austria,2014,33055
Total,Total,Total,Total,Total,Person,Austria,2015,86220
Total,Total,Total,Total,Total,Person,Austria,2016,49810
Total,Total,Total,Total,Total,Person,Austria,2017,26660
Total,Total,Total,Total,Total,Person,Austria,2018,18840
Total,Total,Total,Total,Total,Person,Austria,2019,16090
Total,Total,Total,Total,Total,Person,Austria,2020,18715
Total,Total,Total,Total,Total,Person,Austria,2021,38410
Total,Total,Total,Total,Total,Person,Austria,2022,105545
Total,Total,Total,Total,Total,Person,Austria,2023,59465
Total,Total,Total,Total,Total,Person,Belgium,2014,15540
Total,Total,Total,Total,Total,Person,Belgium,2015,16275
Total,Total,Total,Total,Total,Person,Belgium,2016,19320
Total,Total,Total,Total,Total,Person,Belgium,2017,18285
Total,Total,Total,Total,Total,Person,Belgium,2018,19145
Total,Total,Total,Total,Total,Person,Belgium,2019,17585
Total,Total,Total,Total,Total,Person,Belgium,2020,11495
Total,Total,Total,Total,Total,Person,Belgium,2021,10885
Total,Total,Total,Total,Total,Person,Belgium,2022,10965
Total,Total,Total,Total,Total,Person,Belgium,2023,10825
Total,Total,Total,Total,Total,Person,Bulgaria,2014,12870
Total,Total,Total,Total,Total,Person,Bulgaria,2015,20810
Total,Total,Total,Total,Total,Person,Bulgaria,2016,14125
Total,Total,Total,Total,Total,Person,Bulgaria,2017,2595
Total,Total,Total,Total,Total,Person,Bulgaria,2018,1305
Total,Total,Total,Total,Total,Person,Bulgaria,2019,655
Total,Total,Total,Total,Total,Person,Bulgaria,2020,670
Total,Total,Total,Total,Total,Person,Bulgaria,2021,3200
Total,Total,Total,Total,Total,Person,Bulgaria,2022,10135
Total,Total,Total,Total,Total,Person,Bulgaria,2023,22805
Total,Total,Total,Total,Total,Person,Switzerland,2014,13800
Total,Total,Total,Total,Total,Person,Switzerland,2015,15555
Total,Total,Total,Total,Total,Person,Switzerland,2016,15765
Total,Total,Total,Total,Total,Person,Switzerland,2017,13940
Total,Total,Total,Total,Total,Person,Switzerland,2018,14420
Total,Total,Total,Total,Total,Person,Switzerland,2019,13885
Total,Total,Total,Total,Total,Person,Switzerland,2020,11020
Total,Total,Total,Total,Total,Person,Switzerland,2021,12175
